gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL034417.3,1.5863,2.2209,1.2679,1.7516,0.079843,,Goblet,UC_vs_CD
ERRFI1,23.801,1.1934,0.61438,1.9425,0.052076,0.57961,Goblet,UC_vs_CD
AL034417.2,1.0225,0.86361,1.8365,0.47025,0.63818,,Goblet,UC_vs_CD
RERE,13.483,-0.65497,0.59992,-1.0918,0.27494,0.82288,Goblet,UC_vs_CD
AL096855.1,0.026345,1.851,4.849,0.38172,0.70267,,Goblet,UC_vs_CD
AL357552.2,0.038723,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
ENO1,42.349,-0.1134,0.35574,-0.31876,0.74991,0.97399,Goblet,UC_vs_CD
ENO1-AS1,0.22772,0.56013,3.0802,0.18185,0.8557,,Goblet,UC_vs_CD
SLC2A5,0.30951,-0.66473,3.1719,-0.20957,0.834,,Goblet,UC_vs_CD
GPR157,1.8735,-0.40444,1.1372,-0.35564,0.72211,,Goblet,UC_vs_CD
MIR34AHG,0.88714,2.3251,1.514,1.5358,0.12459,,Goblet,UC_vs_CD
H6PD,3.0034,0.4872,0.76084,0.64034,0.52195,,Goblet,UC_vs_CD
SPSB1,0.97496,0.15014,1.5547,0.096577,0.92306,,Goblet,UC_vs_CD
AL928921.2,0.038723,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
SLC25A33,4.6715,-0.90353,1.0126,-0.89231,0.37223,,Goblet,UC_vs_CD
TMEM201,0.80699,-0.79357,1.8928,-0.41927,0.67502,,Goblet,UC_vs_CD
PIK3CD,0.41319,1.7504,2.5977,0.67384,0.50041,,Goblet,UC_vs_CD
PIK3CD-AS2,0.29159,3.3523,4.0073,0.83657,0.40284,,Goblet,UC_vs_CD
CLSTN1,23.895,-0.49113,0.44063,-1.1146,0.26501,0.81465,Goblet,UC_vs_CD
CTNNBIP1,3.578,-0.31196,0.77581,-0.4021,0.68761,,Goblet,UC_vs_CD
AL357140.1,0.16702,2.2856,3.6296,0.62973,0.52887,,Goblet,UC_vs_CD
LZIC,4.7662,0.028063,0.79105,0.035476,0.9717,,Goblet,UC_vs_CD
NMNAT1,3.2724,-1.7653,1.4433,-1.2231,0.22129,,Goblet,UC_vs_CD
RBP7,0.054286,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
UBE4B,6.1399,0.63348,0.61312,1.0332,0.30151,0.84153,Goblet,UC_vs_CD
KIF1B,6.122,-1.3606,0.87026,-1.5635,0.11794,0.69105,Goblet,UC_vs_CD
AL139424.3,0.31811,1.5128,2.7321,0.55373,0.57977,,Goblet,UC_vs_CD
AL139424.2,0.055963,1.1929,4.7742,0.24986,0.8027,,Goblet,UC_vs_CD
PGD,4.3138,0.48676,0.79272,0.61403,0.5392,,Goblet,UC_vs_CD
AL139424.1,0.022962,1.3994,4.7945,0.29187,0.77038,,Goblet,UC_vs_CD
CENPS-CORT,0.11617,0.72568,4.7259,0.15355,0.87796,,Goblet,UC_vs_CD
CENPS,1.1322,0.12455,1.3001,0.095804,0.92368,,Goblet,UC_vs_CD
DFFA,4.4765,0.76442,0.69094,1.1063,0.26858,,Goblet,UC_vs_CD
AL354956.1,0.022962,1.3994,4.7945,0.29187,0.77038,,Goblet,UC_vs_CD
PEX14,3.7589,0.11902,0.80823,0.14726,0.88293,,Goblet,UC_vs_CD
CASZ1,13.866,-0.82711,0.50215,-1.6471,0.099531,0.67117,Goblet,UC_vs_CD
AL139423.1,0.035374,2.0062,4.8748,0.41154,0.68068,,Goblet,UC_vs_CD
C1orf127,0.035374,2.0062,4.8748,0.41154,0.68068,,Goblet,UC_vs_CD
TARDBP,11.208,-0.11447,0.54585,-0.20971,0.8339,0.98466,Goblet,UC_vs_CD
AL109811.4,0.035409,1.8337,4.8466,0.37835,0.70517,,Goblet,UC_vs_CD
MASP2,0.048045,1.4234,4.7933,0.29696,0.7665,,Goblet,UC_vs_CD
