gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
C1orf162,2.7722,5.3557,2.0655,2.5929,0.0095175,0.99553,N1,UC_vs_CD
RAP1A,8.2695,0.34732,0.56947,0.6099,0.54193,0.99553,N1,UC_vs_CD
INKA2,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
DDX20,0.33052,2.1419,4.2023,0.5097,0.61026,0.99553,N1,UC_vs_CD
ST7L,0.39383,1.2613,3.9508,0.31926,0.74953,0.99553,N1,UC_vs_CD
CAPZA1,9.7427,-0.36697,0.47834,-0.76717,0.44298,0.99553,N1,UC_vs_CD
MOV10,0.52314,-1.4094,1.9348,-0.72847,0.46633,0.99553,N1,UC_vs_CD
RHOC,0.10906,-0.1236,2.6028,-0.047487,0.96213,0.99553,N1,UC_vs_CD
PPM1J,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
SLC16A1,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
SLC16A1-AS1,0.48529,2.3901,3.1978,0.74742,0.45481,0.99553,N1,UC_vs_CD
LRIG2,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
MAGI3,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
PHTF1,1.0067,-0.16774,1.5367,-0.10915,0.91308,0.99553,N1,UC_vs_CD
RSBN1,2.0331,0.75168,0.99053,0.75887,0.44793,0.99553,N1,UC_vs_CD
PTPN22,0.54112,0.24859,2.229,0.11152,0.9112,0.99553,N1,UC_vs_CD
BCL2L15,0.16526,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
AP4B1,0.19527,0.95987,3.1507,0.30465,0.76063,0.99553,N1,UC_vs_CD
DCLRE1B,0.31187,2.1139,3.0197,0.70005,0.48389,0.99553,N1,UC_vs_CD
HIPK1,3.6491,0.8341,0.84938,0.98201,0.32609,0.99553,N1,UC_vs_CD
TRIM33,0.67807,-1.8094,1.7243,-1.0493,0.29403,0.99553,N1,UC_vs_CD
BCAS2,5.0492,0.3883,0.66682,0.58232,0.56035,0.99553,N1,UC_vs_CD
DENND2C,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
NRAS,0.6198,-0.60689,2.3457,-0.25873,0.79585,0.99553,N1,UC_vs_CD
CSDE1,4.6826,-0.80655,0.78527,-1.0271,0.30437,0.99553,N1,UC_vs_CD
SIKE1,0.35369,-0.37652,2.4064,-0.15647,0.87567,0.99553,N1,UC_vs_CD
TSPAN2,0.56977,0.58364,2.4731,0.236,0.81344,0.99553,N1,UC_vs_CD
SLC22A15,0.19527,0.95987,3.1507,0.30465,0.76063,0.99553,N1,UC_vs_CD
ATP1A1,2.3317,-0.46336,0.95762,-0.48387,0.62848,0.99553,N1,UC_vs_CD
AL390066.1,0.40432,1.2823,3.9485,0.32476,0.74536,0.99553,N1,UC_vs_CD
CD58,4.5109,-1.8645,1.0953,-1.7022,0.08872,0.99553,N1,UC_vs_CD
CD2,1.0176,2.0016,2.7556,0.72638,0.46761,0.99553,N1,UC_vs_CD
TTF2,0.61184,3.0588,3.969,0.77066,0.44091,0.99553,N1,UC_vs_CD
MAN1A2,2.3932,0.99265,0.88301,1.1242,0.26094,0.99553,N1,UC_vs_CD
TENT5C,8.9524,0.8052,1.4241,0.56541,0.5718,0.99553,N1,UC_vs_CD
GDAP2,0.95868,3.5037,2.7145,1.2907,0.19679,0.99553,N1,UC_vs_CD
WARS2,0.66556,0.47225,1.7152,0.27534,0.78306,0.99553,N1,UC_vs_CD
ZNF697,0.14988,-0.59457,2.8782,-0.20658,0.83634,0.99553,N1,UC_vs_CD
PHGDH,0.62816,3.0923,3.9964,0.77377,0.43907,0.99553,N1,UC_vs_CD
REG4,0.14104,-0.3956,3.9761,-0.099493,0.92075,0.99553,N1,UC_vs_CD
NOTCH2,4.3669,1.0575,0.87904,1.203,0.22896,0.99553,N1,UC_vs_CD
SEC22B,9.2708,-0.9641,0.93515,-1.031,0.30256,0.99553,N1,UC_vs_CD
LINC00623,0.36202,1.5516,2.4306,0.63838,0.52322,0.99553,N1,UC_vs_CD
FCGR1B,0.96861,-0.94736,1.6222,-0.58401,0.55922,0.99553,N1,UC_vs_CD
AC244453.3,0.11463,0.076876,4.1956,0.018323,0.98538,0.99553,N1,UC_vs_CD
SRGAP2C,1.1061,2.9789,2.1862,1.3626,0.17301,0.99553,N1,UC_vs_CD
AC239800.3,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
SRGAP2B,0.22565,0.79989,3.5133,0.22768,0.8199,0.99553,N1,UC_vs_CD
AC245014.3,0.3622,1.0391,3.0904,0.33623,0.7367,0.99553,N1,UC_vs_CD
AC245014.1,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
NBPF20,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
GPR89A,0.16526,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
RNF115,0.38666,-0.37825,3.8257,-0.09887,0.92124,0.99553,N1,UC_vs_CD
POLR3C,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
NUDT17,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
PIAS3,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
RBM8A,5.4383,-0.16628,0.87732,-0.18953,0.84968,0.99553,N1,UC_vs_CD
LIX1L-AS1,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
POLR3GL,0.59176,1.1604,1.9418,0.59758,0.55012,0.99553,N1,UC_vs_CD
TXNIP,20.178,0.32419,1.0202,0.31776,0.75067,0.99553,N1,UC_vs_CD
NBPF10,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
NOTCH2NL,0.41277,0.61727,2.4566,0.25127,0.8016,0.99553,N1,UC_vs_CD
AC239799.2,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
FMO5,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
CHD1L,0.39092,1.2838,2.4754,0.51861,0.60403,0.99553,N1,UC_vs_CD
BCL9,0.20052,0.9601,3.1736,0.30253,0.76225,0.99553,N1,UC_vs_CD
ACP6,1.112,0.2186,1.5494,0.14109,0.8878,0.99553,N1,UC_vs_CD
GPR89B,0.30813,2.1491,4.3393,0.49527,0.62041,0.99553,N1,UC_vs_CD
PPIAL4G,0.14988,-0.59457,2.8782,-0.20658,0.83634,0.99553,N1,UC_vs_CD
NBPF14,0.43958,0.64557,2.5,0.25823,0.79623,0.99553,N1,UC_vs_CD
PDE4DIP,1.8442,-0.02376,1.6223,-0.014646,0.98831,0.9964,N1,UC_vs_CD
NBPF9,0.45964,0.46551,1.7088,0.27242,0.7853,0.99553,N1,UC_vs_CD
AC245297.3,2.6518,1.4961,1.1773,1.2708,0.20378,0.99553,N1,UC_vs_CD
NBPF19,2.7957,1.1812,1.4462,0.81674,0.41407,0.99553,N1,UC_vs_CD
FCGR1A,3.2806,-2.7498,1.5876,-1.732,0.083267,0.99553,N1,UC_vs_CD
HIST2H2BF,0.21812,-0.78126,2.4483,-0.3191,0.74965,0.99553,N1,UC_vs_CD
AC239868.3,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
HIST2H2AA4,0.070518,0.17302,4.0786,0.042422,0.96616,0.99553,N1,UC_vs_CD
HIST2H4B,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
AC239868.2,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
HIST2H2BE,1.1092,0.31377,1.4864,0.21109,0.83281,0.99553,N1,UC_vs_CD
HIST2H2AC,0.41719,0.83692,2.2009,0.38025,0.70376,0.99553,N1,UC_vs_CD
