gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
LUZP1,10.931,0.28311,0.38787,0.72992,0.46544,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
LINC01355,0.86031,1.8234,1.0077,1.8095,0.070373,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
HNRNPR,40.249,0.080092,0.19962,0.40122,0.68826,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ZNF436,0.61614,0.331,1.3367,0.24763,0.80442,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ZNF436-AS1,0.4082,0.088352,1.635,0.054038,0.9569,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
TCEA3,0.41426,-1.3993,1.7411,-0.80369,0.42158,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ASAP3,0.011331,-0.50304,4.1177,-0.12216,0.90277,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
E2F2,0.28794,-0.63234,2.0034,-0.31563,0.75228,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL021154.1,0.011331,-0.50304,4.1177,-0.12216,0.90277,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ID3,22.414,-1.0462,0.53678,-1.949,0.051301,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
RPL11,952.45,0.57,0.23314,2.4449,0.01449,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ELOA,8.0491,0.24452,0.31988,0.76441,0.44462,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ELOA-AS1,0.40015,0.42493,1.1972,0.35494,0.72263,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PITHD1,10.22,-0.19385,0.43467,-0.44597,0.65562,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
LYPLA2,9.1189,0.41891,0.33643,1.2452,0.21306,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
GALE,3.6408,0.12524,0.52028,0.24071,0.80978,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
HMGCL,5.5073,-0.17078,0.49094,-0.34786,0.72795,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
FUCA1,145.56,-2.1779,0.78005,-2.792,0.0052377,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PNRC2,38.731,0.14875,0.27516,0.54061,0.58878,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SRSF10,33.046,0.11508,0.2211,0.52047,0.60274,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
IL22RA1,0.046528,-0.65833,4.0727,-0.16164,0.87159,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
IFNLR1,0.18966,1.0117,2.4115,0.41952,0.67483,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
STPG1,0.66233,-1.192,1.4551,-0.81918,0.41268,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
NIPAL3,2.037,-0.2468,0.82785,-0.29812,0.76561,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
RCAN3,2.8771,-1.3985,0.5891,-2.374,0.017597,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL445686.2,0.47192,-1.4082,1.4582,-0.96569,0.3342,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
NCMAP,0.14581,0.41607,3.3968,0.12249,0.90251,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SRRM1,65.455,0.4596,0.24513,1.8749,0.060802,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CLIC4,12.845,-0.45967,0.39161,-1.1738,0.24048,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
RUNX3,52.112,0.33607,0.32924,1.0207,0.30738,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL445471.2,0.082952,1.0096,4.0629,0.2485,0.80375,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL031432.1,0.062428,0.63004,4.1069,0.15341,0.87807,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SYF2,28.279,-0.0017364,0.26466,-0.006561,0.99477,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
RSRP1,58.161,-0.20749,0.34787,-0.59645,0.55087,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL031432.3,0.061057,-0.3098,4.1075,-0.075424,0.93988,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
