gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SLC2A5,0.050254,-0.42845,4.3384,-0.098758,0.92133,0.99962,Endothelium,UC_vs_HC
GPR157,0.36532,-1.7784,1.7789,-0.99975,0.31743,0.99962,Endothelium,UC_vs_HC
MIR34AHG,0.20528,-0.016244,2.6723,-0.0060785,0.99515,0.99962,Endothelium,UC_vs_HC
H6PD,1.6506,0.0687,0.97724,0.0703,0.94395,0.99962,Endothelium,UC_vs_HC
SPSB1,0.83701,-0.21936,1.5875,-0.13818,0.8901,0.99962,Endothelium,UC_vs_HC
SLC25A33,0.67103,-0.9217,1.9723,-0.46732,0.64027,0.99962,Endothelium,UC_vs_HC
TMEM201,0.18418,0.014376,2.3527,0.0061104,0.99512,0.99962,Endothelium,UC_vs_HC
PIK3CD,0.050254,-0.42845,4.3384,-0.098758,0.92133,0.99962,Endothelium,UC_vs_HC
PIK3CD-AS2,0.035841,-0.7438,4.4206,-0.16826,0.86638,0.99962,Endothelium,UC_vs_HC
CLSTN1,3.8107,-0.41187,0.74646,-0.55177,0.58111,0.99962,Endothelium,UC_vs_HC
CTNNBIP1,1.5586,-0.36885,1.6009,-0.23039,0.81779,0.99962,Endothelium,UC_vs_HC
LZIC,1.3613,-0.30994,1.1179,-0.27725,0.78159,0.99962,Endothelium,UC_vs_HC
NMNAT1,1.06,-0.31052,1.4797,-0.20986,0.83378,0.99962,Endothelium,UC_vs_HC
RBP7,19.4,-1.4465,0.72098,-2.0062,0.044831,0.99962,Endothelium,UC_vs_HC
UBE4B,1.0878,1.5485,1.6407,0.94378,0.34528,0.99962,Endothelium,UC_vs_HC
KIF1B,2.4204,0.12343,0.76472,0.1614,0.87177,0.99962,Endothelium,UC_vs_HC
AL139424.3,0.032963,-0.42845,4.3384,-0.098758,0.92133,,Endothelium,UC_vs_HC
PGD,1.2145,2.0333,1.4509,1.4015,0.16108,0.99962,Endothelium,UC_vs_HC
CENPS,0.80762,-3.7548,1.6046,-2.34,0.019284,0.99962,Endothelium,UC_vs_HC
CORT,0.38915,-1.0083,1.9244,-0.52396,0.6003,0.99962,Endothelium,UC_vs_HC
DFFA,3.2397,-0.81581,0.73614,-1.1082,0.26776,0.99962,Endothelium,UC_vs_HC
PEX14,0.93189,-0.11536,1.3706,-0.084168,0.93292,0.99962,Endothelium,UC_vs_HC
CASZ1,1.5305,-0.018052,1.2067,-0.014959,0.98806,0.99962,Endothelium,UC_vs_HC
TARDBP,2.8652,-0.79167,0.93028,-0.851,0.39477,0.99962,Endothelium,UC_vs_HC
AL109811.3,0.10404,-1.4533,4.2717,-0.34022,0.73369,0.99962,Endothelium,UC_vs_HC
SRM,2.0062,-0.76791,0.97804,-0.78515,0.43236,0.99962,Endothelium,UC_vs_HC
EXOSC10,1.7352,-0.51755,1.2794,-0.40453,0.68582,0.99962,Endothelium,UC_vs_HC
AL109811.1,0.07801,-1.4533,4.2717,-0.34022,0.73369,0.99962,Endothelium,UC_vs_HC
MTOR,1.4264,0.99776,1.2521,0.79689,0.42551,0.99962,Endothelium,UC_vs_HC
UBIAD1,0.379,0.5683,2.359,0.24091,0.80963,0.99962,Endothelium,UC_vs_HC
DISP3,0.15718,-0.03747,3.688,-0.01016,0.99189,0.99962,Endothelium,UC_vs_HC
FBXO44,0.08781,-0.7438,4.4206,-0.16826,0.86638,0.99962,Endothelium,UC_vs_HC
FBXO6,0.51138,-1.4355,1.7066,-0.84117,0.40025,0.99962,Endothelium,UC_vs_HC
MAD2L2,1.0279,-1.2748,1.2645,-1.0081,0.31339,0.99962,Endothelium,UC_vs_HC
AGTRAP,2.6639,1.0673,0.90116,1.1843,0.23628,0.99962,Endothelium,UC_vs_HC
C1orf167,0.11944,-0.91276,3.5824,-0.25479,0.79888,0.99962,Endothelium,UC_vs_HC
MTHFR,2.0441,-0.40183,1.019,-0.39433,0.69334,0.99962,Endothelium,UC_vs_HC
CLCN6,0.47835,-2.0908,1.6941,-1.2342,0.21714,0.99962,Endothelium,UC_vs_HC
NPPA-AS1,0.12133,-0.099293,4.355,-0.0228,0.98181,0.99962,Endothelium,UC_vs_HC
KIAA2013,2.3246,0.3756,1.0715,0.35053,0.72594,0.99962,Endothelium,UC_vs_HC
PLOD1,2.8682,1.0456,1.0549,0.99116,0.32161,0.99962,Endothelium,UC_vs_HC
MFN2,0.58836,-1.5812,1.4812,-1.0675,0.28573,0.99962,Endothelium,UC_vs_HC
MIIP,1.0139,2.2465,1.7499,1.2838,0.19922,0.99962,Endothelium,UC_vs_HC
TNFRSF1B,2.7052,0.35127,0.95399,0.36821,0.71272,0.99962,Endothelium,UC_vs_HC
VPS13D,1.7303,-0.51373,0.95341,-0.53884,0.59,0.99962,Endothelium,UC_vs_HC
DHRS3,1.666,-0.30215,1.1927,-0.25334,0.80001,0.99962,Endothelium,UC_vs_HC
PDPN,1.6391,3.049,2.4359,1.2517,0.21069,0.99962,Endothelium,UC_vs_HC
PRDM2,2.3863,1.4198,1.1943,1.1889,0.23449,0.99962,Endothelium,UC_vs_HC
KAZN,1.7032,0.2919,1.0206,0.28599,0.77488,0.99962,Endothelium,UC_vs_HC
TMEM51,0.31662,-0.15217,2.0329,-0.074852,0.94033,0.99962,Endothelium,UC_vs_HC
FHAD1,0.12875,0.15153,2.5762,0.05882,0.9531,0.99962,Endothelium,UC_vs_HC
EFHD2,2.7554,1.3108,0.90257,1.4523,0.14643,0.99962,Endothelium,UC_vs_HC
CELA2A,0.034342,-0.42845,4.3384,-0.098758,0.92133,0.99962,Endothelium,UC_vs_HC
