gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SNIP1,2.9201,0.38,0.57677,0.65884,0.51,0.78415,Colonocytes,CD_vs_HC
DNALI1,0.016427,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
GNL2,5.4393,0.93378,0.7446,1.2541,0.20982,0.52711,Colonocytes,CD_vs_HC
C1orf109,0.89072,-0.20609,0.97256,-0.21191,0.83218,,Colonocytes,CD_vs_HC
CDCA8,1.785,0.42289,0.61047,0.69273,0.48848,0.76814,Colonocytes,CD_vs_HC
EPHA10,6.0504,-0.12104,0.36666,-0.33012,0.74131,0.90311,Colonocytes,CD_vs_HC
MANEAL,0.23596,2.4868,1.9079,1.3034,0.19244,,Colonocytes,CD_vs_HC
YRDC,0.76343,-0.75345,0.75951,-0.99202,0.32119,,Colonocytes,CD_vs_HC
C1orf122,10.118,1.0941,0.42622,2.5671,0.010255,0.11166,Colonocytes,CD_vs_HC
MTF1,3.8293,0.70077,0.5563,1.2597,0.20778,0.52563,Colonocytes,CD_vs_HC
AL929472.2,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
INPP5B,1.3933,0.13763,0.72083,0.19094,0.84857,,Colonocytes,CD_vs_HC
SF3A3,1.9395,-0.0028343,0.60155,-0.0047116,0.99624,0.99883,Colonocytes,CD_vs_HC
FHL3,0.075679,1.584,3.9063,0.40549,0.68511,,Colonocytes,CD_vs_HC
UTP11,1.9554,-0.36786,0.69327,-0.53062,0.59568,0.83332,Colonocytes,CD_vs_HC
POU3F1,0.29957,1.0208,1.6324,0.62535,0.53174,,Colonocytes,CD_vs_HC
RRAGC,8.0257,-0.6507,0.40249,-1.6167,0.10595,0.38895,Colonocytes,CD_vs_HC
AL139260.1,0.21047,0.23672,1.4266,0.16593,0.86822,,Colonocytes,CD_vs_HC
MYCBP,5.2631,0.031295,0.41773,0.074916,0.94028,0.97692,Colonocytes,CD_vs_HC
RHBDL2,9.8126,0.050349,0.48498,0.10382,0.91731,0.96929,Colonocytes,CD_vs_HC
AKIRIN1,9.5685,0.29473,0.45199,0.65207,0.51435,0.78709,Colonocytes,CD_vs_HC
NDUFS5,54.813,0.073952,0.26923,0.27468,0.78356,0.91785,Colonocytes,CD_vs_HC
MACF1,26.144,0.48164,0.42979,1.1206,0.26244,0.58513,Colonocytes,CD_vs_HC
BMP8A,0.065903,-0.022113,2.042,-0.010829,0.99136,,Colonocytes,CD_vs_HC
PABPC4,11.988,-0.29568,0.34523,-0.85647,0.39174,0.70039,Colonocytes,CD_vs_HC
PPIE,2.2843,-0.080477,0.55316,-0.14549,0.88433,0.95852,Colonocytes,CD_vs_HC
BMP8B,2.6386,-0.85662,0.60099,-1.4253,0.15406,0.46066,Colonocytes,CD_vs_HC
OXCT2,0.30125,-1.5184,1.2994,-1.1685,0.24261,,Colonocytes,CD_vs_HC
AL033527.3,0.019038,0.48262,3.9296,0.12281,0.90225,,Colonocytes,CD_vs_HC
AL033527.5,0.49026,-2.0188,1.3598,-1.4846,0.13765,,Colonocytes,CD_vs_HC
AL033527.4,0.019038,0.48262,3.9296,0.12281,0.90225,,Colonocytes,CD_vs_HC
TRIT1,0.92702,-0.12944,1.0452,-0.12384,0.90144,,Colonocytes,CD_vs_HC
MYCL,1.4814,1.7523,0.85746,2.0436,0.040989,0.23777,Colonocytes,CD_vs_HC
MFSD2A,10.171,1.075,0.44965,2.3908,0.016813,0.14849,Colonocytes,CD_vs_HC
CAP1,73.986,-0.074693,0.23208,-0.32185,0.74757,0.90471,Colonocytes,CD_vs_HC
PPT1,0.95455,0.73046,0.85573,0.85361,0.39332,,Colonocytes,CD_vs_HC
RLF,4.2654,0.31357,0.44766,0.70047,0.48363,0.76498,Colonocytes,CD_vs_HC
AL050341.2,0.81226,-0.95235,0.85709,-1.1111,0.26651,,Colonocytes,CD_vs_HC
ZMPSTE24,7.3234,0.80084,0.30198,2.652,0.0080023,0.098178,Colonocytes,CD_vs_HC
COL9A2,2.3295,1.5463,0.64171,2.4097,0.015968,0.14345,Colonocytes,CD_vs_HC
SMAP2,2.5069,0.49891,0.67711,0.73682,0.46123,0.74855,Colonocytes,CD_vs_HC
ZFP69,0.11905,0.44087,1.4857,0.29675,0.76666,,Colonocytes,CD_vs_HC
AL603839.3,0.035103,1.5177,3.9148,0.38768,0.69825,,Colonocytes,CD_vs_HC
EXO5,0.18389,-0.94856,1.401,-0.67708,0.49836,,Colonocytes,CD_vs_HC
ZNF684,0.41518,-0.97677,1.1516,-0.84822,0.39632,,Colonocytes,CD_vs_HC
RIMS3,3.1649,1.7175,0.80223,2.1409,0.032279,0.20711,Colonocytes,CD_vs_HC
NFYC-AS1,0.086281,1.8102,1.8411,0.98318,0.32552,,Colonocytes,CD_vs_HC
NFYC,6.0797,-0.31893,0.42557,-0.74942,0.4536,0.74435,Colonocytes,CD_vs_HC
KCNQ4,0.16087,1.5878,2.9301,0.5419,0.58789,,Colonocytes,CD_vs_HC
CITED4,0.072094,0.02167,1.9639,0.011034,0.9912,,Colonocytes,CD_vs_HC
CTPS1,0.15457,0.68515,1.4642,0.46794,0.63982,,Colonocytes,CD_vs_HC
SCMH1,1.6683,1.6706,0.74547,2.241,0.025024,0.17964,Colonocytes,CD_vs_HC
AC093151.3,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
EDN2,2.451,-4.589,1.2762,-3.596,0.00032318,0.013897,Colonocytes,CD_vs_HC
HIVEP3,1.1331,0.38569,0.80526,0.47896,0.63197,,Colonocytes,CD_vs_HC
GUCA2B,737.37,-1.673,0.75786,-2.2076,0.027274,0.18816,Colonocytes,CD_vs_HC
GUCA2A,1234.7,-1.9437,0.49328,-3.9405,8.1322e-05,0.0054989,Colonocytes,CD_vs_HC
FOXJ3,7.9333,-0.15062,0.37503,-0.40162,0.68797,0.87721,Colonocytes,CD_vs_HC
RIMKLA,4.9104,-0.54334,0.35436,-1.5333,0.1252,0.41992,Colonocytes,CD_vs_HC
ZMYND12,0.20707,0.1791,2.5247,0.070941,0.94344,,Colonocytes,CD_vs_HC
PPCS,19.975,-0.22894,0.31234,-0.73299,0.46356,0.75055,Colonocytes,CD_vs_HC
CCDC30,1.3344,-0.87815,0.68233,-1.287,0.1981,,Colonocytes,CD_vs_HC
PPIH,2.1688,0.4137,0.74036,0.55879,0.57631,0.82274,Colonocytes,CD_vs_HC
AC098484.2,0.075679,1.584,3.9063,0.40549,0.68511,,Colonocytes,CD_vs_HC
