gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL591845.1,1.0745,0.72058,1.0679,0.67477,0.49982,,Colonocytes,UC_vs_HC
STK40,6.2751,0.95842,0.53167,1.8027,0.071441,0.27559,Colonocytes,UC_vs_HC
LSM10,4.1696,-1.1513,0.79087,-1.4558,0.14545,0.40852,Colonocytes,UC_vs_HC
OSCP1,0.18619,0.92058,2.039,0.45148,0.65164,,Colonocytes,UC_vs_HC
MRPS15,9.5242,-0.44514,0.48687,-0.9143,0.36056,0.64764,Colonocytes,UC_vs_HC
CSF3R,0.33005,4.0115,2.6733,1.5006,0.13346,,Colonocytes,UC_vs_HC
LINC01137,1.3437,0.63381,0.85734,0.73928,0.45974,,Colonocytes,UC_vs_HC
ZC3H12A,21.908,0.70101,0.52072,1.3462,0.17823,0.4556,Colonocytes,UC_vs_HC
MEAF6,4.2821,-0.73703,0.86893,-0.84821,0.39632,0.67592,Colonocytes,UC_vs_HC
SNIP1,2.9201,-0.90255,0.90985,-0.99198,0.32121,0.60824,Colonocytes,UC_vs_HC
DNALI1,0.016427,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
GNL2,5.4393,1.2726,0.87866,1.4483,0.14753,0.41226,Colonocytes,UC_vs_HC
C1orf109,0.89072,0.80063,1.1347,0.70559,0.48044,,Colonocytes,UC_vs_HC
CDCA8,1.785,0.42091,0.85788,0.49064,0.62368,,Colonocytes,UC_vs_HC
EPHA10,6.0504,-0.21414,0.51176,-0.41844,0.67562,0.85311,Colonocytes,UC_vs_HC
MANEAL,0.23596,2.5577,2.3296,1.0979,0.27224,,Colonocytes,UC_vs_HC
YRDC,0.76343,0.20826,0.97959,0.2126,0.83164,,Colonocytes,UC_vs_HC
C1orf122,10.118,0.27,0.57602,0.46873,0.63926,0.83341,Colonocytes,UC_vs_HC
MTF1,3.8293,0.40103,0.73706,0.54409,0.58638,0.80286,Colonocytes,UC_vs_HC
AL929472.2,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
INPP5B,1.3933,-1.0217,1.201,-0.85069,0.39494,,Colonocytes,UC_vs_HC
SF3A3,1.9395,-0.47073,0.94995,-0.49554,0.62022,,Colonocytes,UC_vs_HC
FHL3,0.075679,3.0349,4.2711,0.71057,0.47735,,Colonocytes,UC_vs_HC
UTP11,1.9554,0.85323,0.83552,1.0212,0.30716,,Colonocytes,UC_vs_HC
POU3F1,0.29957,0.84096,2.0784,0.40461,0.68576,,Colonocytes,UC_vs_HC
RRAGC,8.0257,0.2757,0.48213,0.57183,0.56744,0.79128,Colonocytes,UC_vs_HC
AL139260.1,0.21047,1.5523,1.7068,0.90951,0.36308,,Colonocytes,UC_vs_HC
MYCBP,5.2631,-0.84432,0.65916,-1.2809,0.20023,0.48198,Colonocytes,UC_vs_HC
RHBDL2,9.8126,0.34738,0.58489,0.59393,0.55256,0.7826,Colonocytes,UC_vs_HC
AKIRIN1,9.5685,0.058048,0.57632,0.10072,0.91977,0.96907,Colonocytes,UC_vs_HC
NDUFS5,54.813,-0.75213,0.33964,-2.2145,0.026797,0.15764,Colonocytes,UC_vs_HC
MACF1,26.144,0.67822,0.4943,1.3721,0.17004,0.4451,Colonocytes,UC_vs_HC
BMP8A,0.065903,1.5703,2.2612,0.69444,0.4874,,Colonocytes,UC_vs_HC
PABPC4,11.988,-0.748,0.4807,-1.5561,0.11969,0.37011,Colonocytes,UC_vs_HC
PPIE,2.2843,-1.5794,1.0439,-1.5129,0.1303,0.38677,Colonocytes,UC_vs_HC
BMP8B,2.6386,0.40829,0.70065,0.58272,0.56008,0.78723,Colonocytes,UC_vs_HC
OXCT2,0.30125,-0.42963,1.5835,-0.27131,0.78615,,Colonocytes,UC_vs_HC
AL033527.3,0.019038,2.4052,4.2033,0.57222,0.56717,,Colonocytes,UC_vs_HC
AL033527.5,0.49026,-0.22555,1.4193,-0.15891,0.87374,,Colonocytes,UC_vs_HC
AL033527.4,0.019038,2.4052,4.2033,0.57222,0.56717,,Colonocytes,UC_vs_HC
TRIT1,0.92702,0.81356,1.3174,0.61754,0.53688,,Colonocytes,UC_vs_HC
MYCL,1.4814,0.65056,1.2215,0.5326,0.59431,,Colonocytes,UC_vs_HC
MFSD2A,10.171,0.33051,0.58563,0.56437,0.5725,0.79377,Colonocytes,UC_vs_HC
CAP1,73.986,0.52942,0.26707,1.9823,0.047443,0.22254,Colonocytes,UC_vs_HC
PPT1,0.95455,0.49498,1.2721,0.38911,0.6972,,Colonocytes,UC_vs_HC
RLF,4.2654,0.51603,0.58142,0.88753,0.37479,0.65997,Colonocytes,UC_vs_HC
AL050341.2,0.81226,-0.055274,1.112,-0.049708,0.96036,,Colonocytes,UC_vs_HC
ZMPSTE24,7.3234,-0.036758,0.47661,-0.077125,0.93852,0.97788,Colonocytes,UC_vs_HC
COL9A2,2.3295,2.5267,0.74382,3.397,0.00068134,0.01238,Colonocytes,UC_vs_HC
SMAP2,2.5069,0.11018,0.93339,0.11804,0.90603,0.96378,Colonocytes,UC_vs_HC
ZFP69,0.11905,1.5668,1.7645,0.88797,0.37456,,Colonocytes,UC_vs_HC
AL603839.3,0.035103,2.8971,4.2598,0.6801,0.49644,,Colonocytes,UC_vs_HC
EXO5,0.18389,0.29747,1.6566,0.17957,0.85749,,Colonocytes,UC_vs_HC
ZNF684,0.41518,-0.45448,1.5234,-0.29833,0.76545,,Colonocytes,UC_vs_HC
RIMS3,3.1649,3.0749,0.87016,3.5337,0.00040977,0.008453,Colonocytes,UC_vs_HC
NFYC-AS1,0.086281,3.0978,2.0118,1.5399,0.12359,,Colonocytes,UC_vs_HC
NFYC,6.0797,-0.34659,0.59023,-0.58721,0.55706,0.78477,Colonocytes,UC_vs_HC
KCNQ4,0.16087,3.6927,3.1327,1.1787,0.2385,,Colonocytes,UC_vs_HC
CITED4,0.072094,2.1874,1.9829,1.1031,0.26998,,Colonocytes,UC_vs_HC
CTPS1,0.15457,1.5816,1.79,0.88357,0.37693,,Colonocytes,UC_vs_HC
SCMH1,1.6683,2.2056,0.92134,2.394,0.016668,,Colonocytes,UC_vs_HC
AC093151.3,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
EDN2,2.451,-3.7178,1.5814,-2.351,0.018725,0.12587,Colonocytes,UC_vs_HC
HIVEP3,1.1331,0.15023,1.1621,0.12927,0.89715,,Colonocytes,UC_vs_HC
GUCA2B,737.37,-3.6208,0.82631,-4.3818,1.1769e-05,0.00053839,Colonocytes,UC_vs_HC
