gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
MORN1,3.6596,0.15487,0.62052,0.24959,0.8029,0.93459,PC IgA,UC_vs_HC
RER1,197.87,1.1086,0.53205,2.0835,0.037202,0.21637,PC IgA,UC_vs_HC
PEX10,9.8643,-0.35599,0.66016,-0.53925,0.58971,0.83969,PC IgA,UC_vs_HC
PLCH2,0.73342,-2.4874,1.3915,-1.7876,0.07384,,PC IgA,UC_vs_HC
AL139246.1,0.029344,-0.59684,4.0092,-0.14887,0.88166,,PC IgA,UC_vs_HC
PANK4,7.1456,-0.48071,0.47491,-1.0122,0.31143,0.63926,PC IgA,UC_vs_HC
AL139246.5,7.4648,0.11642,0.74016,0.15729,0.87501,0.96102,PC IgA,UC_vs_HC
TNFRSF14-AS1,27.478,-0.24824,0.27274,-0.91015,0.36274,0.68569,PC IgA,UC_vs_HC
TNFRSF14,139.5,-0.67085,0.32181,-2.0846,0.037105,0.21616,PC IgA,UC_vs_HC
AL139246.3,2.3127,0.11116,0.6782,0.16391,0.86981,0.95797,PC IgA,UC_vs_HC
FAM213B,3.6793,0.10508,0.81509,0.12892,0.89742,0.9694,PC IgA,UC_vs_HC
MMEL1,0.019447,-0.96348,4.1142,-0.23418,0.81484,,PC IgA,UC_vs_HC
TTC34,0.62411,-0.024065,1.0508,-0.022902,0.98173,,PC IgA,UC_vs_HC
PRDM16,0.019447,-0.96348,4.1142,-0.23418,0.81484,,PC IgA,UC_vs_HC
ARHGEF16,0.44171,-2.1963,1.3923,-1.5774,0.11469,,PC IgA,UC_vs_HC
AL512413.1,0.010074,-1.097,4.0922,-0.26808,0.78864,,PC IgA,UC_vs_HC
MEGF6,0.093996,-1.9859,3.9877,-0.498,0.61848,,PC IgA,UC_vs_HC
AL513320.1,0.99349,-0.58522,1.3194,-0.44355,0.65737,0.87595,PC IgA,UC_vs_HC
TPRG1L,14.654,-0.70396,0.5047,-1.3948,0.16307,0.47306,PC IgA,UC_vs_HC
WRAP73,18.89,0.35137,0.39038,0.90007,0.36808,0.68959,PC IgA,UC_vs_HC
TP73,2.5774,1.6961,0.61261,2.7687,0.0056288,0.067963,PC IgA,UC_vs_HC
AL136528.1,0.11067,0.59218,2.6138,0.22656,0.82076,,PC IgA,UC_vs_HC
CCDC27,0.048462,-0.99759,4.1126,-0.24257,0.80834,,PC IgA,UC_vs_HC
SMIM1,26.156,0.41953,0.60533,0.69306,0.48827,0.78297,PC IgA,UC_vs_HC
LRRC47,11.843,-0.18809,0.36404,-0.51667,0.60538,0.84713,PC IgA,UC_vs_HC
AL365330.1,0.50836,-0.59255,1.9867,-0.29826,0.7655,,PC IgA,UC_vs_HC
CEP104,15.391,-0.59287,0.39403,-1.5046,0.13242,0.42584,PC IgA,UC_vs_HC
DFFB,5.255,0.26683,0.40305,0.66204,0.50795,0.79414,PC IgA,UC_vs_HC
C1orf174,19.5,0.39076,0.25948,1.5059,0.13209,0.42546,PC IgA,UC_vs_HC
LINC01134,1.0415,-0.13434,1.0423,-0.12889,0.89745,0.9694,PC IgA,UC_vs_HC
AL805961.2,0.019447,-0.96348,4.1142,-0.23418,0.81484,,PC IgA,UC_vs_HC
AJAP1,0.64445,1.5622,1.4788,1.0564,0.29079,,PC IgA,UC_vs_HC
NPHP4,2.8246,0.11109,0.5573,0.19933,0.842,0.94939,PC IgA,UC_vs_HC
KCNAB2,15.26,-0.50838,0.2879,-1.7658,0.077427,0.32243,PC IgA,UC_vs_HC
CHD5,0.029015,-0.97667,4.1133,-0.23744,0.81231,,PC IgA,UC_vs_HC
RPL22,2194.1,-0.16641,0.1775,-0.9375,0.3485,0.67433,PC IgA,UC_vs_HC
AL031847.1,1.3881,1.7623,1.3209,1.3342,0.18215,0.49834,PC IgA,UC_vs_HC
