gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
LINC01342,0.01441,1.3592,4.0497,0.33563,0.73715,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL390719.2,0.085142,2.1547,3.9607,0.54402,0.58643,,Fibroblast (subtipo indeterminado),CD_vs_HC
TTLL10,0.071129,0.49166,4.0085,0.12265,0.90238,,Fibroblast (subtipo indeterminado),CD_vs_HC
TNFRSF18,0.99907,-0.015357,1.2543,-0.012243,0.99023,,Fibroblast (subtipo indeterminado),CD_vs_HC
TNFRSF4,0.84251,2.0412,1.2074,1.6906,0.090914,,Fibroblast (subtipo indeterminado),CD_vs_HC
SDF4,20.054,0.17545,0.47589,0.36867,0.71238,0.93088,Fibroblast (subtipo indeterminado),CD_vs_HC
B3GALT6,3.1554,0.82616,0.56269,1.4682,0.14204,,Fibroblast (subtipo indeterminado),CD_vs_HC
C1QTNF12,0.22189,0.65662,2.4544,0.26753,0.78906,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL162741.1,0.041911,1.7108,4.0055,0.4271,0.66931,,Fibroblast (subtipo indeterminado),CD_vs_HC
UBE2J2,9.2452,0.30022,0.58376,0.51428,0.60705,0.89778,Fibroblast (subtipo indeterminado),CD_vs_HC
SCNN1D,0.61978,0.42017,1.1325,0.371,0.71064,,Fibroblast (subtipo indeterminado),CD_vs_HC
ACAP3,6.6895,-0.54727,0.57322,-0.95472,0.33972,0.77772,Fibroblast (subtipo indeterminado),CD_vs_HC
PUSL1,3.4821,0.64266,0.758,0.84784,0.39653,,Fibroblast (subtipo indeterminado),CD_vs_HC
INTS11,17.905,-0.35592,0.29552,-1.2044,0.22844,0.69652,Fibroblast (subtipo indeterminado),CD_vs_HC
CPTP,3.4028,0.42861,0.51556,0.83135,0.40577,,Fibroblast (subtipo indeterminado),CD_vs_HC
DVL1,4.4374,0.65011,0.42786,1.5195,0.12865,0.58636,Fibroblast (subtipo indeterminado),CD_vs_HC
MXRA8,49.521,-0.14363,0.32434,-0.44284,0.65788,0.91529,Fibroblast (subtipo indeterminado),CD_vs_HC
AURKAIP1,43.534,0.91077,0.45526,2.0005,0.045443,0.39972,Fibroblast (subtipo indeterminado),CD_vs_HC
CCNL2,32.381,-0.10228,0.38522,-0.26552,0.79061,0.95402,Fibroblast (subtipo indeterminado),CD_vs_HC
MRPL20,48.415,0.10323,0.24081,0.42868,0.66816,0.91834,Fibroblast (subtipo indeterminado),CD_vs_HC
AL391244.3,0.41303,0.65261,1.7591,0.37099,0.71064,,Fibroblast (subtipo indeterminado),CD_vs_HC
ANKRD65,3.6283,-0.88393,0.72368,-1.2214,0.22192,,Fibroblast (subtipo indeterminado),CD_vs_HC
LINC01770,0.282,0.37285,3.2226,0.1157,0.90789,,Fibroblast (subtipo indeterminado),CD_vs_HC
VWA1,6.0929,-0.10117,0.4446,-0.22755,0.82,0.96091,Fibroblast (subtipo indeterminado),CD_vs_HC
ATAD3C,0.26161,0.11895,1.4861,0.080043,0.9362,,Fibroblast (subtipo indeterminado),CD_vs_HC
ATAD3B,4.6977,0.080312,0.69815,0.11504,0.90842,0.98659,Fibroblast (subtipo indeterminado),CD_vs_HC
ATAD3A,3.0611,-0.24317,0.65016,-0.37402,0.70839,,Fibroblast (subtipo indeterminado),CD_vs_HC
TMEM240,0.16319,1.6905,2.4563,0.68821,0.49132,,Fibroblast (subtipo indeterminado),CD_vs_HC
SSU72,22.827,-0.022026,0.3141,-0.070123,0.9441,0.99221,Fibroblast (subtipo indeterminado),CD_vs_HC
AL645728.1,2.3844,-1.5632,0.8005,-1.9527,0.050849,,Fibroblast (subtipo indeterminado),CD_vs_HC
FNDC10,0.36741,2.0283,1.5278,1.3275,0.18433,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL691432.2,1.6775,0.54975,0.74675,0.73619,0.46162,,Fibroblast (subtipo indeterminado),CD_vs_HC
MIB2,4.1559,0.70616,0.81574,0.86566,0.38668,0.80202,Fibroblast (subtipo indeterminado),CD_vs_HC
MMP23B,11.032,0.30449,0.71046,0.42859,0.66822,0.91834,Fibroblast (subtipo indeterminado),CD_vs_HC
CDK11B,12.524,-0.88754,0.40884,-2.1708,0.029943,0.33296,Fibroblast (subtipo indeterminado),CD_vs_HC
