gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RPS8,173.21,-0.37481,0.27454,-1.3652,0.17218,0.62949,Colonocytes,UC_vs_CD
BEST4,154.38,-1.4598,1.035,-1.4105,0.1584,0.61763,Colonocytes,UC_vs_CD
PLK3,15.318,1.0068,0.48789,2.0636,0.039053,0.38014,Colonocytes,UC_vs_CD
TCTEX1D4,0.065002,1.0578,2.1714,0.48715,0.62615,,Colonocytes,UC_vs_CD
BTBD19,1.5822,1.3061,1.0692,1.2216,0.22187,,Colonocytes,UC_vs_CD
PTCH2,1.361,-0.78742,1.2997,-0.60584,0.54462,,Colonocytes,UC_vs_CD
EIF2B3,0.76118,-0.3855,1.2445,-0.30975,0.75675,,Colonocytes,UC_vs_CD
HECTD3,9.3074,0.01168,0.46219,0.025271,0.97984,0.99516,Colonocytes,UC_vs_CD
UROD,5.0641,-0.87159,0.76425,-1.1405,0.2541,,Colonocytes,UC_vs_CD
ZSWIM5,1.3028,0.44463,1.0067,0.44165,0.65874,,Colonocytes,UC_vs_CD
HPDL,0.032854,2.0451,4.2847,0.4773,0.63315,,Colonocytes,UC_vs_CD
MUTYH,3.3689,0.49978,0.78357,0.63782,0.52359,,Colonocytes,UC_vs_CD
TOE1,3.6532,-1.1533,1.1291,-1.0214,0.30705,,Colonocytes,UC_vs_CD
TESK2,5.8782,-2.5271,1.1002,-2.2969,0.021624,,Colonocytes,UC_vs_CD
CCDC163,0.016427,2.0145,4.281,0.47057,0.63795,,Colonocytes,UC_vs_CD
MMACHC,0.25812,0.99309,1.8715,0.53063,0.59568,,Colonocytes,UC_vs_CD
PRDX1,67.192,0.3224,0.3964,0.81331,0.41604,0.80542,Colonocytes,UC_vs_CD
AKR1A1,26.362,-0.16564,0.38792,-0.42699,0.66939,0.91733,Colonocytes,UC_vs_CD
NASP,9.4175,-1.0638,0.60871,-1.7477,0.080523,0.51084,Colonocytes,UC_vs_CD
CCDC17,1.8351,-0.4221,0.96885,-0.43567,0.66308,,Colonocytes,UC_vs_CD
GPBP1L1,26.867,-0.2448,0.29325,-0.83479,0.40384,0.79927,Colonocytes,UC_vs_CD
TMEM69,2.4044,-0.13497,1.0078,-0.13392,0.89347,,Colonocytes,UC_vs_CD
IPP,2.5871,0.30621,0.74153,0.41295,0.67965,,Colonocytes,UC_vs_CD
MAST2,26.836,-0.083954,0.39179,-0.21428,0.83033,0.96317,Colonocytes,UC_vs_CD
PIK3R3,7.862,-0.84407,0.81287,-1.0384,0.29909,0.73973,Colonocytes,UC_vs_CD
AL358075.1,0.029804,1.9226,4.2745,0.44979,0.65286,,Colonocytes,UC_vs_CD
TSPAN1,702.1,0.75133,0.32165,2.3359,0.019498,0.28547,Colonocytes,UC_vs_CD
POMGNT1,5.2473,0.56221,0.5716,0.98357,0.32533,,Colonocytes,UC_vs_CD
