gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
BMP8B,0.17071,0.24315,4.0604,0.059884,0.95225,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
OXCT2,0.04118,1.1082,3.9685,0.27924,0.78006,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL033527.5,0.11955,0.22183,2.7933,0.079414,0.9367,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TRIT1,0.32898,0.20356,1.6779,0.12132,0.90344,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MYCL,0.12993,-0.55662,2.766,-0.20124,0.84051,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MFSD2A,0.23343,1.5261,1.312,1.1632,0.24474,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CAP1,2.6881,0.44519,0.8711,0.51107,0.6093,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PPT1,0.55154,0.31376,1.1952,0.26251,0.79293,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
RLF,1.6517,0.23398,0.72802,0.32139,0.74791,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL050341.2,0.48435,0.8468,1.3642,0.62073,0.53477,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZMPSTE24,0.22295,0.80815,1.8428,0.43854,0.66099,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
COL9A2,0.38413,-2.0284,1.3874,-1.462,0.14374,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SMAP2,3.8165,1.2538,0.66574,1.8833,0.059655,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL031985.4,0.17071,0.24315,4.0604,0.059884,0.95225,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZFP69B,0.24288,0.21696,3.388,0.064039,0.94894,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZFP69,0.072176,-0.096604,4.0071,-0.024108,0.98077,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
EXO5,0.093563,0.6523,2.4969,0.26124,0.79391,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZNF684,0.22728,0.26348,4.0604,0.064889,0.94826,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
RIMS3,0.015612,-0.091952,4.0086,-0.022938,0.9817,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
NFYC-AS1,0.58989,-0.20254,1.0904,-0.18574,0.85265,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
NFYC,1.0315,1.9853,1.153,1.7218,0.085106,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CITED4,0.21691,0.38555,2.9087,0.13255,0.89455,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CTPS1,0.75062,-0.05015,1.2794,-0.039199,0.96873,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SLFNL1,0.030581,0.77584,3.9977,0.19407,0.84612,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SCMH1,0.22888,-0.98563,1.4593,-0.6754,0.49942,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
HIVEP3,0.13414,-0.36677,1.883,-0.19478,0.84556,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
