gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RPL22,540.53,0.24065,0.22451,1.0719,0.28376,0.70914,Fibroblast (subtipo indeterminado),UC_vs_HC
AL031847.1,0.083469,1.495,4.0488,0.36925,0.71194,,Fibroblast (subtipo indeterminado),UC_vs_HC
RNF207,3.3414,0.38054,0.71402,0.53295,0.59407,0.88535,Fibroblast (subtipo indeterminado),UC_vs_HC
ICMT,7.9705,0.014341,0.48446,0.029602,0.97638,0.99317,Fibroblast (subtipo indeterminado),UC_vs_HC
LINC00337,0.19229,0.88639,4.1269,0.21478,0.82994,,Fibroblast (subtipo indeterminado),UC_vs_HC
GPR153,4.1737,0.14764,0.56462,0.26148,0.79372,0.95047,Fibroblast (subtipo indeterminado),UC_vs_HC
ACOT7,6.4108,0.1064,0.46943,0.22666,0.82069,0.95649,Fibroblast (subtipo indeterminado),UC_vs_HC
AL031848.2,0.1867,1.8507,3.1494,0.58764,0.55678,,Fibroblast (subtipo indeterminado),UC_vs_HC
ESPN,0.046445,0.34643,4.0638,0.085248,0.93206,,Fibroblast (subtipo indeterminado),UC_vs_HC
TNFRSF25,0.63621,0.45161,1.6413,0.27515,0.7832,,Fibroblast (subtipo indeterminado),UC_vs_HC
PLEKHG5,0.53529,-1.1013,1.9856,-0.55465,0.57914,,Fibroblast (subtipo indeterminado),UC_vs_HC
NOL9,5.9012,-0.39026,0.52929,-0.73734,0.46092,0.82348,Fibroblast (subtipo indeterminado),UC_vs_HC
TAS1R1,0.071129,0.22524,4.047,0.055657,0.95562,,Fibroblast (subtipo indeterminado),UC_vs_HC
ZBTB48,3.9451,-0.46459,0.49954,-0.93002,0.35236,0.75794,Fibroblast (subtipo indeterminado),UC_vs_HC
KLHL21,7.4999,-0.18815,0.39636,-0.47469,0.63501,0.89892,Fibroblast (subtipo indeterminado),UC_vs_HC
PHF13,5.4041,-0.17504,0.49905,-0.35075,0.72577,0.93047,Fibroblast (subtipo indeterminado),UC_vs_HC
THAP3,7.4043,-0.67369,0.34593,-1.9475,0.051473,0.36225,Fibroblast (subtipo indeterminado),UC_vs_HC
DNAJC11,5.7561,-0.75419,0.59068,-1.2768,0.20167,0.63617,Fibroblast (subtipo indeterminado),UC_vs_HC
AL591163.1,0.071129,0.22524,4.047,0.055657,0.95562,,Fibroblast (subtipo indeterminado),UC_vs_HC
CAMTA1-DT,0.11132,-0.25514,3.993,-0.063898,0.94905,,Fibroblast (subtipo indeterminado),UC_vs_HC
CAMTA1,33.778,0.37195,0.3313,1.1227,0.26155,0.69236,Fibroblast (subtipo indeterminado),UC_vs_HC
AL359881.2,0.059584,1.4334,4.0503,0.3539,0.72341,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL359881.1,0.03656,0.32655,4.0554,0.080521,0.93582,,Fibroblast (subtipo indeterminado),UC_vs_HC
VAMP3,18.964,-0.101,0.35792,-0.28217,0.77781,0.94446,Fibroblast (subtipo indeterminado),UC_vs_HC
PER3,18.367,-1.4182,0.49394,-2.8712,0.0040895,0.1047,Fibroblast (subtipo indeterminado),UC_vs_HC
Z98884.1,0.085539,0.24487,4.0468,0.060511,0.95175,,Fibroblast (subtipo indeterminado),UC_vs_HC
UTS2,0.27061,2.1706,3.9535,0.54902,0.58299,,Fibroblast (subtipo indeterminado),UC_vs_HC
TNFRSF9,1.2221,0.92124,1.2002,0.76756,0.44275,,Fibroblast (subtipo indeterminado),UC_vs_HC
PARK7,148.65,0.46347,0.18184,2.5488,0.01081,0.17191,Fibroblast (subtipo indeterminado),UC_vs_HC
AL034417.4,1.2746,-0.2975,0.95549,-0.31136,0.75553,,Fibroblast (subtipo indeterminado),UC_vs_HC
