gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
LINC01648,0.97451,3.2294,1.5314,2.1088,0.034963,,Epithelium Ribhi,UC_vs_HC
MATN1,0.20091,0.71089,1.8073,0.39335,0.69406,,Epithelium Ribhi,UC_vs_HC
MATN1-AS1,1.804,0.34246,1.0979,0.31192,0.7551,0.9797,Epithelium Ribhi,UC_vs_HC
LAPTM5,1.706,0.87917,1.5244,0.57671,0.56413,0.96128,Epithelium Ribhi,UC_vs_HC
LINC01778,0.014779,3.3981,3.7116,0.91555,0.3599,,Epithelium Ribhi,UC_vs_HC
SDC3,1.2578,2.9447,1.1928,2.4687,0.013561,0.3672,Epithelium Ribhi,UC_vs_HC
PUM1,23.399,-0.060831,0.36837,-0.16514,0.86884,0.98657,Epithelium Ribhi,UC_vs_HC
SNRNP40,6.9427,0.059637,0.55479,0.10749,0.9144,0.98866,Epithelium Ribhi,UC_vs_HC
ZCCHC17,6.7242,-0.34586,0.56753,-0.60942,0.54224,0.95991,Epithelium Ribhi,UC_vs_HC
FABP3,0.1181,1.2161,1.7966,0.67692,0.49846,,Epithelium Ribhi,UC_vs_HC
SERINC2,28.898,-0.71061,0.38925,-1.8256,0.067912,0.67657,Epithelium Ribhi,UC_vs_HC
AC114488.1,0.57054,-0.25541,1.3668,-0.18687,0.85176,,Epithelium Ribhi,UC_vs_HC
TINAGL1,11.842,-0.17116,0.54822,-0.3122,0.75489,0.9797,Epithelium Ribhi,UC_vs_HC
PEF1,6.3917,-0.3018,0.54143,-0.55742,0.57724,0.96434,Epithelium Ribhi,UC_vs_HC
AC114488.2,0.085999,2.0243,1.8426,1.0986,0.27193,,Epithelium Ribhi,UC_vs_HC
AC114488.3,0.1565,1.3018,2.0335,0.64018,0.52206,,Epithelium Ribhi,UC_vs_HC
COL16A1,2.2864,-0.14756,0.96832,-0.15239,0.87888,0.98844,Epithelium Ribhi,UC_vs_HC
ADGRB2,0.13795,2.9613,1.8013,1.644,0.10018,,Epithelium Ribhi,UC_vs_HC
SPOCD1,0.1817,3.91,1.8558,2.1069,0.035122,,Epithelium Ribhi,UC_vs_HC
AL354919.1,0.037549,2.4159,2.4952,0.96819,0.33295,,Epithelium Ribhi,UC_vs_HC
AL136115.2,0.28885,0.69115,1.4938,0.46268,0.6436,,Epithelium Ribhi,UC_vs_HC
PTP4A2,28.78,0.19605,0.3346,0.58591,0.55793,0.96128,Epithelium Ribhi,UC_vs_HC
KHDRBS1,16.16,-0.5118,0.53645,-0.95405,0.34006,0.91545,Epithelium Ribhi,UC_vs_HC
