gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
MEGF6,0.36056,0.67761,2.0367,0.3327,0.73936,0.99977,Endothelium,CD_vs_HC
AL513320.1,0.20915,-0.47599,3.9902,-0.11929,0.90504,0.99977,Endothelium,CD_vs_HC
TPRG1L,1.1465,0.47349,1.2125,0.3905,0.69617,0.99977,Endothelium,CD_vs_HC
WRAP73,1.9806,-0.97468,0.92296,-1.056,0.29095,0.99977,Endothelium,CD_vs_HC
SMIM1,0.0481,-0.44791,4.3115,-0.10389,0.91726,0.99977,Endothelium,CD_vs_HC
LRRC47,0.93844,0.1982,1.3369,0.14826,0.88214,0.99977,Endothelium,CD_vs_HC
CEP104,1.5254,-0.02007,0.97868,-0.020507,0.98364,0.99977,Endothelium,CD_vs_HC
DFFB,0.15949,0.45547,3.377,0.13488,0.89271,0.99977,Endothelium,CD_vs_HC
C1orf174,1.0481,0.21332,1.6797,0.127,0.89894,0.99977,Endothelium,CD_vs_HC
AL805961.2,0.12828,-1.0428,4.405,-0.23674,0.81286,0.99977,Endothelium,CD_vs_HC
AJAP1,0.030399,-1.0372,4.4026,-0.23559,0.81375,0.99977,Endothelium,CD_vs_HC
NPHP4,0.3777,1.1789,2.1767,0.54158,0.58811,0.99977,Endothelium,CD_vs_HC
KCNAB2,0.16643,-0.94238,3.5479,-0.26562,0.79054,0.99977,Endothelium,CD_vs_HC
RPL22,58.328,0.16594,0.25493,0.65091,0.5151,0.99977,Endothelium,CD_vs_HC
RNF207,0.23626,-0.45883,2.1576,-0.21266,0.83159,0.99977,Endothelium,CD_vs_HC
ICMT,1.7853,0.4672,1.1367,0.41102,0.68105,0.99977,Endothelium,CD_vs_HC
GPR153,0.032963,-0.99187,4.3912,-0.22588,0.8213,0.99977,Endothelium,CD_vs_HC
ACOT7,1.3366,1.3924,1.4923,0.93307,0.35078,0.99977,Endothelium,CD_vs_HC
HES2,0.19297,-1.7249,3.6181,-0.47673,0.63355,0.99977,Endothelium,CD_vs_HC
TNFRSF25,1.3072,2.7492,1.7187,1.5995,0.1097,0.99977,Endothelium,CD_vs_HC
PLEKHG5,1.2025,1.2352,1.2236,1.0094,0.31277,0.99977,Endothelium,CD_vs_HC
NOL9,0.68319,0.8888,1.5816,0.56197,0.57414,0.99977,Endothelium,CD_vs_HC
ZBTB48,0.86118,0.084251,1.2739,0.066138,0.94727,0.99977,Endothelium,CD_vs_HC
KLHL21,0.76958,-0.86507,1.5174,-0.57011,0.5686,0.99977,Endothelium,CD_vs_HC
PHF13,0.85844,0.54286,1.6978,0.31974,0.74916,0.99977,Endothelium,CD_vs_HC
THAP3,0.7545,-0.4625,1.2785,-0.36174,0.71755,0.99977,Endothelium,CD_vs_HC
DNAJC11,1.0894,-0.96409,1.0976,-0.87837,0.37974,0.99977,Endothelium,CD_vs_HC
AL591163.1,0.032963,-0.99187,4.3912,-0.22588,0.8213,0.99977,Endothelium,CD_vs_HC
CAMTA1,7.3464,-0.35322,0.59188,-0.59677,0.55066,0.99977,Endothelium,CD_vs_HC
VAMP3,4.8431,-0.1648,0.59578,-0.27661,0.78208,0.99977,Endothelium,CD_vs_HC
PER3,2.3632,-0.52547,0.89072,-0.58994,0.55523,0.99977,Endothelium,CD_vs_HC
Z98884.1,0.12133,-1.0428,4.405,-0.23674,0.81286,0.99977,Endothelium,CD_vs_HC
TNFRSF9,0.22674,0.0043218,3.7523,0.0011518,0.99908,0.99982,Endothelium,CD_vs_HC
PARK7,13.337,0.24908,0.45235,0.55063,0.58189,0.99977,Endothelium,CD_vs_HC
AL034417.4,0.07801,-1.7487,4.2688,-0.40964,0.68207,0.99977,Endothelium,CD_vs_HC
ERRFI1,0.66779,-1.4078,1.347,-1.0451,0.29596,0.99977,Endothelium,CD_vs_HC
AL034417.2,0.030399,-1.0372,4.4026,-0.23559,0.81375,0.99977,Endothelium,CD_vs_HC
SLC45A1,0.18989,0.45345,2.3846,0.19016,0.84918,0.99977,Endothelium,CD_vs_HC
RERE,3.4532,-0.66973,0.81369,-0.82307,0.41047,0.99977,Endothelium,CD_vs_HC
ENO1,12.2,0.74646,0.60803,1.2277,0.21958,0.99977,Endothelium,CD_vs_HC
ENO1-AS1,0.32762,-1.7827,2.7459,-0.64922,0.5162,0.99977,Endothelium,CD_vs_HC
SLC2A5,0.050254,-0.99187,4.3912,-0.22588,0.8213,0.99977,Endothelium,CD_vs_HC
GPR157,0.36532,-1.8266,1.8394,-0.99305,0.32068,0.99977,Endothelium,CD_vs_HC
MIR34AHG,0.20528,0.035344,2.5402,0.013914,0.9889,0.99977,Endothelium,CD_vs_HC
H6PD,1.6506,-0.56199,1.0149,-0.55373,0.57976,0.99977,Endothelium,CD_vs_HC
SPSB1,0.83701,0.56834,1.456,0.39034,0.69628,0.99977,Endothelium,CD_vs_HC
SLC25A33,0.67103,-0.13112,1.8971,-0.069115,0.9449,0.99977,Endothelium,CD_vs_HC
TMEM201,0.18418,0.14703,2.2762,0.064594,0.9485,0.99977,Endothelium,CD_vs_HC
PIK3CD,0.050254,-0.99187,4.3912,-0.22588,0.8213,0.99977,Endothelium,CD_vs_HC
PIK3CD-AS2,0.035841,-0.44791,4.3115,-0.10389,0.91726,0.99977,Endothelium,CD_vs_HC
CLSTN1,3.8107,0.22915,0.70137,0.32671,0.74389,0.99977,Endothelium,CD_vs_HC
