gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
KIF3C,0.026345,-0.14062,3.7648,-0.037351,0.97021,,Goblet,CD_vs_HC
RAB10,17.46,0.76934,0.33818,2.275,0.022909,0.31102,Goblet,CD_vs_HC
GAREM2,0.16257,0.062347,1.8362,0.033955,0.97291,,Goblet,CD_vs_HC
HADHA,29.167,-0.43623,0.19145,-2.2786,0.02269,0.30858,Goblet,CD_vs_HC
HADHB,18.734,-0.13176,0.23261,-0.56644,0.57109,0.90639,Goblet,CD_vs_HC
ADGRF3,0.16695,1.599,2.1307,0.75044,0.45299,,Goblet,CD_vs_HC
SELENOI,3.2799,0.76573,0.49717,1.5402,0.12352,0.58438,Goblet,CD_vs_HC
C2orf70,0.62232,2.2612,1.2023,1.8808,0.060005,,Goblet,CD_vs_HC
SLC35F6,1.8428,-0.013731,0.64364,-0.021334,0.98298,,Goblet,CD_vs_HC
CENPA,0.91179,0.1368,1.3055,0.10479,0.91654,,Goblet,CD_vs_HC
MAPRE3,0.73654,-0.69455,0.98471,-0.70533,0.4806,,Goblet,CD_vs_HC
TMEM214,15.414,0.63061,0.29286,2.1533,0.031297,0.36005,Goblet,CD_vs_HC
AGBL5,1.6077,0.50014,0.70002,0.71447,0.47494,,Goblet,CD_vs_HC
AC013472.3,0.14761,1.2683,3.7055,0.34227,0.73215,,Goblet,CD_vs_HC
AC013403.2,0.10066,0.21671,2.41,0.089924,0.92835,,Goblet,CD_vs_HC
OST4,109.19,-0.47519,0.35271,-1.3473,0.17789,0.65247,Goblet,CD_vs_HC
EMILIN1,0.22084,0.36097,3.8232,0.094416,0.92478,,Goblet,CD_vs_HC
KHK,1.2352,0.78616,0.96592,0.8139,0.4157,,Goblet,CD_vs_HC
CGREF1,3.8908,2.7373,0.86224,3.1747,0.0015001,0.073291,Goblet,CD_vs_HC
ABHD1,0.23562,0.99285,1.6736,0.59323,0.55302,,Goblet,CD_vs_HC
PREB,7.1513,0.9462,0.32934,2.873,0.0040654,0.13751,Goblet,CD_vs_HC
TCF23,0.017241,0.70609,3.7711,0.18724,0.85147,,Goblet,CD_vs_HC
SLC5A6,1.689,-0.26052,0.67499,-0.38595,0.69953,,Goblet,CD_vs_HC
ATRAID,13.209,0.13753,0.34326,0.40065,0.68868,0.93882,Goblet,CD_vs_HC
CAD,3.3333,-0.16293,0.50167,-0.32478,0.74535,0.95089,Goblet,CD_vs_HC
TRIM54,0.31213,-0.3171,1.8169,-0.17452,0.86145,,Goblet,CD_vs_HC
MPV17,2.2864,0.15469,0.56025,0.27611,0.78246,,Goblet,CD_vs_HC
GTF3C2,4.189,0.12876,0.42225,0.30493,0.76042,0.95567,Goblet,CD_vs_HC
GTF3C2-AS1,0.025083,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
AC074117.1,7.1331,-0.14452,0.47193,-0.30623,0.75943,0.95567,Goblet,CD_vs_HC
EIF2B4,4.4481,0.13963,0.41225,0.33871,0.73483,0.94764,Goblet,CD_vs_HC
SNX17,6.4639,0.15084,0.32829,0.45948,0.64589,0.92518,Goblet,CD_vs_HC
ZNF513,3.4991,0.44081,0.55689,0.79156,0.42862,0.85346,Goblet,CD_vs_HC
PPM1G,10.011,0.52886,0.31092,1.701,0.088949,0.51869,Goblet,CD_vs_HC
NRBP1,12.801,-0.10099,0.2472,-0.40855,0.68287,0.93766,Goblet,CD_vs_HC
KRTCAP3,12.691,0.23566,0.39392,0.59825,0.54968,0.89793,Goblet,CD_vs_HC
IFT172,10.645,-0.47327,0.35624,-1.3285,0.18401,0.65802,Goblet,CD_vs_HC
FNDC4,0.040203,1.1138,3.7209,0.29934,0.76468,,Goblet,CD_vs_HC
C2orf16,0.058371,0.19571,3.6984,0.052918,0.9578,,Goblet,CD_vs_HC
ZNF512,1.7653,-0.32567,0.88593,-0.3676,0.71317,,Goblet,CD_vs_HC
CCDC121,0.85357,-0.77153,1.0518,-0.73353,0.46323,,Goblet,CD_vs_HC
GPN1,2.0026,0.52116,0.64111,0.81291,0.41627,,Goblet,CD_vs_HC
SUPT7L,5.7105,-0.17936,0.41568,-0.43149,0.66611,0.93251,Goblet,CD_vs_HC
SLC4A1AP,3.5979,-0.52017,0.45314,-1.1479,0.25101,0.72827,Goblet,CD_vs_HC
LINC01460,0.16122,1.4051,2.8704,0.48951,0.62448,,Goblet,CD_vs_HC
MRPL33,22.174,0.057821,0.34176,0.16919,0.86565,0.97794,Goblet,CD_vs_HC
RBKS,0.74373,-1.1789,1.0131,-1.1637,0.24454,,Goblet,CD_vs_HC
BABAM2,2.4828,0.45465,0.71539,0.63552,0.52509,,Goblet,CD_vs_HC
AC104695.2,0.063806,0.47271,3.6739,0.12867,0.89762,,Goblet,CD_vs_HC
FOSL2,16.004,0.20346,0.32807,0.62019,0.53514,0.89171,Goblet,CD_vs_HC
AC104695.3,0.70606,-0.32349,1.2187,-0.26544,0.79067,,Goblet,CD_vs_HC
PLB1,0.41366,-0.49365,1.6271,-0.30339,0.76159,,Goblet,CD_vs_HC
AC074011.1,0.061754,-0.46067,3.7198,-0.12384,0.90144,,Goblet,CD_vs_HC
AC092164.1,0.15294,0.63984,2.2973,0.27851,0.78062,,Goblet,CD_vs_HC
PPP1CB,15.745,0.454,0.29613,1.5331,0.12524,0.58622,Goblet,CD_vs_HC
SPDYA,1.4901,-0.65162,1.3682,-0.47627,0.63388,,Goblet,CD_vs_HC
TRMT61B,1.222,-0.24143,0.86733,-0.27836,0.78073,,Goblet,CD_vs_HC
WDR43,9.5535,0.30054,0.30719,0.97835,0.3279,0.79013,Goblet,CD_vs_HC
CLIP4,0.068067,0.31919,3.8304,0.083332,0.93359,,Goblet,CD_vs_HC
AC106870.1,0.038723,0.94484,3.7407,0.25258,0.80059,,Goblet,CD_vs_HC
AC016907.2,0.25616,-1.1758,2.7034,-0.43494,0.6636,,Goblet,CD_vs_HC
YPEL5,28.819,0.00055792,0.2964,0.0018823,0.9985,0.99938,Goblet,CD_vs_HC
LBH,3.9995,1.82,0.67888,2.6809,0.0073424,0.18409,Goblet,CD_vs_HC
LCLAT1,2.0214,-0.10927,0.60819,-0.17967,0.85741,,Goblet,CD_vs_HC
CAPN13,4.7657,-0.77947,0.51607,-1.5104,0.13095,0.59293,Goblet,CD_vs_HC
CAPN14,0.21027,0.46986,2.6672,0.17616,0.86017,,Goblet,CD_vs_HC
EHD3,0.06763,0.35386,3.6827,0.096086,0.92345,,Goblet,CD_vs_HC
XDH,1.5478,0.60938,0.88994,0.68475,0.4935,,Goblet,CD_vs_HC
AL121652.1,0.1224,-0.75151,2.3561,-0.31896,0.74975,,Goblet,CD_vs_HC
MEMO1,2.7572,-0.91026,0.61284,-1.4853,0.13746,,Goblet,CD_vs_HC
DPY30,10.417,-0.70947,0.39326,-1.8041,0.07122,0.49308,Goblet,CD_vs_HC
AL121655.1,0.035409,-0.18027,3.7591,-0.047955,0.96175,,Goblet,CD_vs_HC
SPAST,2.7724,1.0003,0.54466,1.8365,0.066277,,Goblet,CD_vs_HC
AL121658.1,1.6062,0.10158,0.74263,0.13678,0.8912,,Goblet,CD_vs_HC
SLC30A6,1.6479,1.2765,0.79584,1.6039,0.10873,,Goblet,CD_vs_HC
NLRC4,0.025083,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
YIPF4,13.834,-0.29568,0.27905,-1.0596,0.28933,0.76436,Goblet,CD_vs_HC
AL133245.1,0.1991,-1.2814,1.8526,-0.69168,0.48914,,Goblet,CD_vs_HC
BIRC6,20.271,0.30672,0.2528,1.2133,0.22503,0.6989,Goblet,CD_vs_HC
TTC27,0.99815,0.25587,0.84063,0.30437,0.76084,,Goblet,CD_vs_HC
LTBP1,0.83433,-1.2455,1.1563,-1.0771,0.28141,,Goblet,CD_vs_HC
RASGRP3,1.8257,0.46453,1.2085,0.38439,0.70069,,Goblet,CD_vs_HC
FAM98A,3.9996,-0.099071,0.52105,-0.19014,0.8492,0.97463,Goblet,CD_vs_HC
LINC01317,0.035374,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
LINC01320,0.017241,0.70609,3.7711,0.18724,0.85147,,Goblet,CD_vs_HC
AC009414.2,0.49888,1.1134,1.3484,0.82574,0.40895,,Goblet,CD_vs_HC
CRIM1,7.8101,0.047421,0.34183,0.13873,0.88967,0.98241,Goblet,CD_vs_HC
FEZ2,7.4397,0.14254,0.36101,0.39483,0.69297,0.93882,Goblet,CD_vs_HC
VIT,0.22319,1.0225,3.7356,0.27373,0.78429,,Goblet,CD_vs_HC
STRN,7.3372,-0.090123,0.41105,-0.21925,0.82645,0.96832,Goblet,CD_vs_HC
HEATR5B,4.2532,-0.22618,0.52408,-0.43158,0.66605,0.93251,Goblet,CD_vs_HC
GPATCH11,3.4597,-1.3761,0.58835,-2.339,0.019336,0.28467,Goblet,CD_vs_HC
EIF2AK2,9.0314,-0.10097,0.36479,-0.27679,0.78194,0.95662,Goblet,CD_vs_HC
CEBPZOS,8.4403,-0.080402,0.31564,-0.25473,0.79893,0.96211,Goblet,CD_vs_HC
CEBPZ,21.097,-0.26598,0.21599,-1.2314,0.21816,0.6909,Goblet,CD_vs_HC
NDUFAF7,2.6995,0.44705,0.59321,0.75361,0.45108,,Goblet,CD_vs_HC
PRKD3,2.6708,0.29317,0.56181,0.52182,0.60179,,Goblet,CD_vs_HC
QPCT,0.56658,-1.2333,1.362,-0.90554,0.36518,,Goblet,CD_vs_HC
CDC42EP3,13.306,-0.5456,0.32285,-1.6899,0.091041,0.5233,Goblet,CD_vs_HC
RMDN2,2.7465,0.23132,0.5092,0.45429,0.64962,,Goblet,CD_vs_HC
CYP1B1,0.37008,0.32299,1.7878,0.18066,0.85663,,Goblet,CD_vs_HC
CYP1B1-AS1,0.74108,0.060264,1.2384,0.048663,0.96119,,Goblet,CD_vs_HC
AC009229.3,0.038723,0.94484,3.7407,0.25258,0.80059,,Goblet,CD_vs_HC
ATL2,4.7438,0.28828,0.37613,0.76645,0.44341,0.85851,Goblet,CD_vs_HC
HNRNPLL,2.8733,0.63952,0.45681,1.4,0.16152,,Goblet,CD_vs_HC
GALM,10.179,-0.14677,0.3957,-0.3709,0.71071,0.94402,Goblet,CD_vs_HC
AC074366.1,0.026345,-0.14062,3.7648,-0.037351,0.97021,,Goblet,CD_vs_HC
SRSF7,88.335,-0.41884,0.19518,-2.1459,0.031877,0.36007,Goblet,CD_vs_HC
GEMIN6,1.5645,0.45516,0.69892,0.65123,0.5149,,Goblet,CD_vs_HC
DHX57,1.4286,0.08028,0.81064,0.099033,0.92111,,Goblet,CD_vs_HC
MORN2,2.9002,-0.52416,0.52498,-0.99843,0.31807,0.78698,Goblet,CD_vs_HC
SOS1,5.1027,0.27465,0.38335,0.71645,0.47371,0.87228,Goblet,CD_vs_HC
CDKL4,0.017241,0.70609,3.7711,0.18724,0.85147,,Goblet,CD_vs_HC
MAP4K3,2.2928,0.38421,0.53241,0.72165,0.47051,,Goblet,CD_vs_HC
AC007388.1,4.3346,0.45489,0.53142,0.85598,0.39201,0.8285,Goblet,CD_vs_HC
TMEM178A,0.40381,0.41126,1.3962,0.29456,0.76833,,Goblet,CD_vs_HC
THUMPD2,3.7564,-0.20267,0.44008,-0.46053,0.64514,0.92518,Goblet,CD_vs_HC
SLC8A1-AS1,0.038723,0.94484,3.7407,0.25258,0.80059,,Goblet,CD_vs_HC
SLC8A1,0.08063,0.51467,3.6632,0.14049,0.88827,,Goblet,CD_vs_HC
LINC01913,0.022962,0.80201,3.7604,0.21328,0.83111,,Goblet,CD_vs_HC
C2orf91,0.017241,0.70609,3.7711,0.18724,0.85147,,Goblet,CD_vs_HC
PKDCC,3.3597,-0.44886,0.54548,-0.82288,0.41058,0.84255,Goblet,CD_vs_HC
EML4,13.527,0.34047,0.35169,0.96811,0.33299,0.79151,Goblet,CD_vs_HC
COX7A2L,25.143,-0.20501,0.3745,-0.54742,0.58409,0.91004,Goblet,CD_vs_HC
KCNG3,0.90336,0.82534,1.1149,0.74028,0.45913,,Goblet,CD_vs_HC
MTA3,5.3583,-0.11871,0.39263,-0.30236,0.76238,0.9566,Goblet,CD_vs_HC
OXER1,0.43193,-0.028037,1.3229,-0.021194,0.98309,,Goblet,CD_vs_HC
HAAO,1.3596,-0.27595,0.88376,-0.31224,0.75485,,Goblet,CD_vs_HC
LINC01819,0.061684,1.362,3.6942,0.36867,0.71237,,Goblet,CD_vs_HC
LINC02580,0.56563,0.31228,3.6556,0.085425,0.93192,,Goblet,CD_vs_HC
ZFP36L2,116.88,-0.28533,0.16392,-1.7406,0.081747,0.50624,Goblet,CD_vs_HC
LINC01126,0.87868,0.016508,0.91952,0.017952,0.98568,,Goblet,CD_vs_HC
AC010883.1,0.20894,-0.42264,1.8723,-0.22573,0.82141,,Goblet,CD_vs_HC
THADA,4.1808,0.52529,0.42995,1.2218,0.2218,0.69585,Goblet,CD_vs_HC
PLEKHH2,0.40571,2.0239,1.5556,1.301,0.19325,,Goblet,CD_vs_HC
C1GALT1C1L,0.026345,-0.14062,3.7648,-0.037351,0.97021,,Goblet,CD_vs_HC
DYNC2LI1,2.4107,0.378,0.58935,0.64138,0.52128,,Goblet,CD_vs_HC
ABCG8,0.26895,-0.8348,1.7972,-0.4645,0.64229,,Goblet,CD_vs_HC
LRPPRC,8.3975,0.39622,0.40973,0.96702,0.33354,0.79151,Goblet,CD_vs_HC
AC019129.2,1.5518,-0.85012,0.67309,-1.263,0.20659,,Goblet,CD_vs_HC
PPM1B,8.067,0.13293,0.32341,0.41102,0.68106,0.93758,Goblet,CD_vs_HC
SLC3A1,0.5144,-0.47172,1.4427,-0.32697,0.74369,,Goblet,CD_vs_HC
PREPL,5.2594,0.22979,0.35464,0.64796,0.51701,0.88677,Goblet,CD_vs_HC
CAMKMT,2.1677,-0.81654,0.80305,-1.0168,0.30925,,Goblet,CD_vs_HC
SRBD1,6.7618,-0.44014,0.39005,-1.1284,0.25914,0.73412,Goblet,CD_vs_HC
PRKCE,1.5014,0.11559,0.66976,0.17259,0.86298,,Goblet,CD_vs_HC
EPAS1,5.7681,0.055967,0.33403,0.16755,0.86694,0.97794,Goblet,CD_vs_HC
ATP6V1E2,2.077,0.54669,0.79202,0.69025,0.49004,,Goblet,CD_vs_HC
RHOQ,2.6252,0.51394,0.66209,0.77624,0.43761,,Goblet,CD_vs_HC
PIGF,4.7339,-0.072363,0.51419,-0.14073,0.88808,0.98241,Goblet,CD_vs_HC
CRIPT,4.8831,0.26983,0.45602,0.59171,0.55404,0.90027,Goblet,CD_vs_HC
SOCS5,2.1586,1.3561,0.65032,2.0853,0.037044,,Goblet,CD_vs_HC
AC016722.3,0.044668,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
LINC01118,0.042324,0.22906,3.703,0.061858,0.95068,,Goblet,CD_vs_HC
MCFD2,7.9008,0.35359,0.44909,0.78734,0.43108,0.85393,Goblet,CD_vs_HC
TTC7A,2.6541,0.09292,0.59353,0.15656,0.87559,,Goblet,CD_vs_HC
AC093732.1,0.054286,0.94484,3.7407,0.25258,0.80059,,Goblet,CD_vs_HC
STPG4,0.098954,0.44205,3.6698,0.12046,0.90412,,Goblet,CD_vs_HC
AC073283.1,0.051428,-0.5807,3.714,-0.15636,0.87575,,Goblet,CD_vs_HC
CALM2,106.44,-0.31614,0.29262,-1.0804,0.27997,0.75557,Goblet,CD_vs_HC
AC106869.1,1.1617,-0.8086,0.85313,-0.94781,0.34323,,Goblet,CD_vs_HC
EPCAM,164.64,0.007769,0.38902,0.019971,0.98407,0.99584,Goblet,CD_vs_HC
MSH2,2.4852,0.32726,0.61677,0.5306,0.5957,,Goblet,CD_vs_HC
KCNK12,0.063806,0.47271,3.6739,0.12867,0.89762,,Goblet,CD_vs_HC
MSH6,4.6494,0.65304,0.45549,1.4337,0.15165,0.62132,Goblet,CD_vs_HC
FBXO11,5.0038,-0.18467,0.4237,-0.43586,0.66294,0.93165,Goblet,CD_vs_HC
AC079807.1,0.795,-0.95521,1.0943,-0.8729,0.38272,,Goblet,CD_vs_HC
FOXN2,4.1034,0.61445,0.48917,1.2561,0.20908,0.68467,Goblet,CD_vs_HC
AC093635.1,0.29152,-0.25476,1.503,-0.1695,0.8654,,Goblet,CD_vs_HC
PPP1R21,2.7718,-0.16321,0.53669,-0.30411,0.76104,,Goblet,CD_vs_HC
STON1,0.05265,0.30855,3.6898,0.083621,0.93336,,Goblet,CD_vs_HC
ASB3,2.635,-0.43266,0.53544,-0.80805,0.41906,,Goblet,CD_vs_HC
CHAC2,0.79619,0.51596,0.98327,0.52474,0.59976,,Goblet,CD_vs_HC
ERLEC1,32.682,0.09167,0.21834,0.41985,0.67459,0.93484,Goblet,CD_vs_HC
GPR75,0.040203,1.1138,3.7209,0.29934,0.76468,,Goblet,CD_vs_HC
PSME4,9.246,0.78194,0.41936,1.8646,0.062238,0.46609,Goblet,CD_vs_HC
ACYP2,3.1623,0.90116,0.61475,1.4659,0.14268,0.60648,Goblet,CD_vs_HC
AC008280.3,0.060458,-0.53924,3.7052,-0.14554,0.88429,,Goblet,CD_vs_HC
SPTBN1,54.058,-0.18363,0.24603,-0.74636,0.45545,0.86174,Goblet,CD_vs_HC
AC092839.2,0.035409,-0.18027,3.7591,-0.047955,0.96175,,Goblet,CD_vs_HC
EML6,2.1513,0.28874,0.78033,0.37003,0.71136,,Goblet,CD_vs_HC
RTN4,36.831,-0.32839,0.24676,-1.3308,0.18325,0.65802,Goblet,CD_vs_HC
CLHC1,1.5434,0.15031,0.63823,0.23551,0.81381,,Goblet,CD_vs_HC
RPS27A,497.25,-0.35845,0.25856,-1.3863,0.16565,0.64174,Goblet,CD_vs_HC
MTIF2,7.9336,0.13618,0.37595,0.36223,0.71718,0.94508,Goblet,CD_vs_HC
AC012358.3,0.4906,-0.69802,1.2015,-0.58096,0.56127,,Goblet,CD_vs_HC
CCDC88A,0.57352,-1.3404,1.2106,-1.1072,0.26819,,Goblet,CD_vs_HC
CFAP36,4.4808,0.2601,0.4683,0.55541,0.57861,0.90909,Goblet,CD_vs_HC
PPP4R3B,11.702,-0.18134,0.25604,-0.70824,0.4788,0.87273,Goblet,CD_vs_HC
AC015982.1,1.0702,0.41756,1.0015,0.41694,0.67673,,Goblet,CD_vs_HC
PNPT1,3.7958,-0.054621,0.5313,-0.10281,0.91812,0.9855,Goblet,CD_vs_HC
AC007743.1,0.038723,0.94484,3.7407,0.25258,0.80059,,Goblet,CD_vs_HC
CCDC85A,0.071012,-0.64465,3.7066,-0.17392,0.86193,,Goblet,CD_vs_HC
VRK2,2.119,0.35468,0.57141,0.6207,0.5348,,Goblet,CD_vs_HC
FANCL,4.0195,0.40575,0.44894,0.90381,0.3661,0.81699,Goblet,CD_vs_HC
AC007250.1,0.034481,0.97122,3.7376,0.25985,0.79498,,Goblet,CD_vs_HC
BCL11A,3.7484,0.23006,0.50878,0.45218,0.65114,0.92722,Goblet,CD_vs_HC
PAPOLG,2.6912,-0.68362,0.67795,-1.0084,0.31328,,Goblet,CD_vs_HC
REL,27.067,0.12814,0.28306,0.45269,0.65077,0.92722,Goblet,CD_vs_HC
PUS10,1.2619,-0.42764,0.97278,-0.43961,0.66022,,Goblet,CD_vs_HC
PEX13,3.651,0.096359,0.47777,0.20169,0.84016,0.97306,Goblet,CD_vs_HC
KIAA1841,2.311,0.45473,0.61061,0.74471,0.45645,,Goblet,CD_vs_HC
C2orf74,0.24771,1.9308,2.0261,0.95295,0.34061,,Goblet,CD_vs_HC
USP34,23.83,-0.093271,0.18549,-0.50285,0.61507,0.92106,Goblet,CD_vs_HC
AC016727.1,1.6959,-1.3917,0.7419,-1.8759,0.060674,,Goblet,CD_vs_HC
XPO1,12.711,-0.048009,0.24477,-0.19614,0.8445,0.97375,Goblet,CD_vs_HC
FAM161A,1.1911,0.080079,1.0562,0.075815,0.93957,,Goblet,CD_vs_HC
CCT4,10.266,0.20639,0.29077,0.70982,0.47781,0.87273,Goblet,CD_vs_HC
COMMD1,7.3541,-0.51653,0.37662,-1.3715,0.17023,0.64439,Goblet,CD_vs_HC
B3GNT2,3.6321,0.84367,0.71395,1.1817,0.23733,0.70923,Goblet,CD_vs_HC
TMEM17,0.026345,-0.14062,3.7648,-0.037351,0.97021,,Goblet,CD_vs_HC
EHBP1,2.4829,-0.084468,0.50338,-0.1678,0.86674,,Goblet,CD_vs_HC
AC009501.1,1.2799,1.9887,3.0293,0.65649,0.51151,,Goblet,CD_vs_HC
OTX1,0.025083,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
WDPCP,0.78789,0.38035,1.0346,0.36764,0.71314,,Goblet,CD_vs_HC
MDH1,14.808,0.23801,0.28993,0.82091,0.4117,0.84379,Goblet,CD_vs_HC
UGP2,74.584,-0.35647,0.30564,-1.1663,0.24349,0.71689,Goblet,CD_vs_HC
VPS54,3.904,0.14424,0.45144,0.31951,0.74934,0.95117,Goblet,CD_vs_HC
AC012368.2,0.27915,1.8093,2.5562,0.70779,0.47907,,Goblet,CD_vs_HC
PELI1,8.57,0.25475,0.42617,0.59777,0.54999,0.89793,Goblet,CD_vs_HC
AC012368.1,0.221,0.63834,2.1555,0.29614,0.76712,,Goblet,CD_vs_HC
LINC00309,0.1554,-0.48345,2.742,-0.17631,0.86005,,Goblet,CD_vs_HC
AC008074.1,0.14729,1.9468,3.6496,0.53342,0.59375,,Goblet,CD_vs_HC
LGALSL,9.1634,-0.20326,0.30406,-0.66848,0.50383,0.88065,Goblet,CD_vs_HC
LINC01805,0.025083,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
AC008074.3,0.88828,-0.046253,1.1307,-0.040905,0.96737,,Goblet,CD_vs_HC
AFTPH,9.5322,-0.054651,0.28472,-0.19195,0.84778,0.9746,Goblet,CD_vs_HC
LINC02579,0.049306,0.31449,3.7086,0.084802,0.93242,,Goblet,CD_vs_HC
SERTAD2,4.8136,0.38109,0.43146,0.88325,0.3771,0.81947,Goblet,CD_vs_HC
AC007365.1,0.29483,0.79096,1.5409,0.51332,0.60773,,Goblet,CD_vs_HC
LINC02245,0.044668,-0.12923,3.7543,-0.034423,0.97254,,Goblet,CD_vs_HC
SLC1A4,2.7273,0.24747,0.49895,0.49599,0.6199,,Goblet,CD_vs_HC
LINC02576,0.2752,-1.2596,2.1819,-0.57727,0.56375,,Goblet,CD_vs_HC
CEP68,3.6964,-0.20168,0.71172,-0.28337,0.7769,0.95662,Goblet,CD_vs_HC
RAB1A,23.009,0.25873,0.31526,0.82069,0.41182,0.84379,Goblet,CD_vs_HC
ACTR2,29.04,0.41118,0.26869,1.5304,0.12593,0.58735,Goblet,CD_vs_HC
SPRED2,4.9701,0.42845,0.4179,1.0252,0.30525,0.77971,Goblet,CD_vs_HC
AC012370.2,0.017241,0.70609,3.7711,0.18724,0.85147,,Goblet,CD_vs_HC
LINC01873,0.7528,-2.1232,1.1761,-1.8053,0.071031,,Goblet,CD_vs_HC
MEIS1,0.049306,0.31449,3.7086,0.084802,0.93242,,Goblet,CD_vs_HC
LINC01828,0.026345,-0.14062,3.7648,-0.037351,0.97021,,Goblet,CD_vs_HC
ETAA1,2.1212,1.191,0.60964,1.9537,0.050741,,Goblet,CD_vs_HC
C1D,8.9562,0.0032446,0.31758,0.010216,0.99185,0.99808,Goblet,CD_vs_HC
WDR92,2.4163,-0.48571,0.75034,-0.64731,0.51743,,Goblet,CD_vs_HC
PNO1,3.9593,0.15662,0.46356,0.33786,0.73547,0.94764,Goblet,CD_vs_HC
PPP3R1,3.5516,0.44684,0.42623,1.0483,0.29448,0.76922,Goblet,CD_vs_HC
AC017083.2,0.068669,-0.16117,3.3834,-0.047636,0.96201,,Goblet,CD_vs_HC
AC017083.1,4.1756,-0.10023,0.47294,-0.21193,0.83216,0.96933,Goblet,CD_vs_HC
PLEK,2.9299,2.0835,1.4336,1.4533,0.14613,0.60933,Goblet,CD_vs_HC
FBXO48,2.5097,-0.84607,0.59899,-1.4125,0.1578,,Goblet,CD_vs_HC
APLF,0.54209,1.1199,1.2618,0.88756,0.37478,,Goblet,CD_vs_HC
ARHGAP25,0.56475,-0.15972,1.237,-0.12911,0.89727,,Goblet,CD_vs_HC
GKN2,0.026345,-0.14062,3.7648,-0.037351,0.97021,,Goblet,CD_vs_HC
ANTXR1,0.035409,-0.18027,3.7591,-0.047955,0.96175,,Goblet,CD_vs_HC
GFPT1,49.937,0.66875,0.19696,3.3954,0.00068528,0.047579,Goblet,CD_vs_HC
NFU1,4.0105,-0.44321,0.47723,-0.92871,0.35304,0.80803,Goblet,CD_vs_HC
AAK1,10.786,0.20058,0.31776,0.63124,0.52788,0.88974,Goblet,CD_vs_HC
ANXA4,25.042,0.2675,0.36559,0.73168,0.46437,0.86685,Goblet,CD_vs_HC
GMCL1,4.4873,0.21748,0.46408,0.46862,0.63934,0.92456,Goblet,CD_vs_HC
SNRNP27,6.8558,0.045631,0.33217,0.13737,0.89074,0.98241,Goblet,CD_vs_HC
MXD1,52.676,0.15177,0.32448,0.46774,0.63997,0.92456,Goblet,CD_vs_HC
ASPRV1,0.034481,0.97122,3.7376,0.25985,0.79498,,Goblet,CD_vs_HC
PCBP1,36.952,0.21164,0.16625,1.2731,0.203,0.68037,Goblet,CD_vs_HC
AC016700.3,0.10635,0.88556,3.1076,0.28497,0.77567,,Goblet,CD_vs_HC
LINC01816,0.2231,-1.0702,1.5475,-0.69161,0.48918,,Goblet,CD_vs_HC
C2orf42,0.94564,-0.7142,0.95948,-0.74437,0.45665,,Goblet,CD_vs_HC
TIA1,9.5852,0.075107,0.31551,0.23804,0.81185,0.96483,Goblet,CD_vs_HC
PCYOX1,4.2442,-0.040618,0.53042,-0.076577,0.93896,0.98867,Goblet,CD_vs_HC
SNRPG,38.423,-0.22885,0.36085,-0.6342,0.52595,0.88974,Goblet,CD_vs_HC
FAM136A,12.12,0.31477,0.26189,1.2019,0.2294,0.70172,Goblet,CD_vs_HC
TGFA,1.6333,0.24499,0.66402,0.36894,0.71217,,Goblet,CD_vs_HC
ADD2,0.080405,1.5575,3.6774,0.42354,0.6719,,Goblet,CD_vs_HC
CD207,0.017241,0.70609,3.7711,0.18724,0.85147,,Goblet,CD_vs_HC
TEX261,2.3637,-0.073633,0.62295,-0.1182,0.90591,,Goblet,CD_vs_HC
NAGK,8.0946,0.15606,0.33264,0.46915,0.63896,0.92456,Goblet,CD_vs_HC
AC007881.3,0.77758,-0.10528,0.93647,-0.11242,0.91049,,Goblet,CD_vs_HC
MCEE,8.676,0.31869,0.34171,0.93265,0.351,0.80803,Goblet,CD_vs_HC
MPHOSPH10,11.903,-0.21165,0.28371,-0.74599,0.45567,0.86174,Goblet,CD_vs_HC
PAIP2B,1.7375,-0.31302,0.6094,-0.51366,0.60749,,Goblet,CD_vs_HC
ZNF638,20.828,-0.36637,0.26226,-1.3969,0.16243,0.63731,Goblet,CD_vs_HC
AC007878.1,0.40692,-0.088153,1.1707,-0.075296,0.93998,,Goblet,CD_vs_HC
DYSF,0.39946,1.6849,2.14,0.78735,0.43108,,Goblet,CD_vs_HC
EXOC6B,2.5606,0.056902,0.56873,0.10005,0.9203,,Goblet,CD_vs_HC
SPR,3.9042,0.51644,0.43406,1.1898,0.23413,0.70676,Goblet,CD_vs_HC
SFXN5,3.6407,-0.29316,0.50133,-0.58477,0.5587,0.9005,Goblet,CD_vs_HC
RAB11FIP5,0.72647,2.1323,1.2398,1.7199,0.085451,,Goblet,CD_vs_HC
SMYD5,0.76613,0.092568,0.92906,0.099636,0.92063,,Goblet,CD_vs_HC
PRADC1,3.3695,-0.15852,0.42072,-0.37678,0.70634,0.94337,Goblet,CD_vs_HC
