gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SLFNL1,0.17452,-0.5168,2.3794,-0.21719,0.82806,,CD4,CD_vs_HC
SCMH1,6.6688,-0.63469,0.48524,-1.308,0.19088,0.5449,CD4,CD_vs_HC
HIVEP3,12.036,1.7207,0.51784,3.3228,0.00089126,0.038685,CD4,CD_vs_HC
GUCA2B,0.91131,-3.9938,1.6098,-2.4808,0.013108,,CD4,CD_vs_HC
GUCA2A,2.8292,-2.4095,0.74872,-3.2182,0.00129,,CD4,CD_vs_HC
FOXJ3,25.523,0.89968,0.28548,3.1515,0.0016243,0.050807,CD4,CD_vs_HC
RIMKLA,0.25232,-0.16128,1.942,-0.083048,0.93381,,CD4,CD_vs_HC
ZMYND12,0.068458,-1.7752,3.992,-0.44468,0.65655,,CD4,CD_vs_HC
PPCS,66.429,0.13732,0.25246,0.54391,0.58651,0.84432,CD4,CD_vs_HC
CCDC30,4.0254,-0.29012,0.53844,-0.53882,0.59001,,CD4,CD_vs_HC
PPIH,41.02,-0.32613,0.26388,-1.2359,0.21649,0.5738,CD4,CD_vs_HC
AC098484.2,0.11474,-1.2613,3.3449,-0.37708,0.70611,,CD4,CD_vs_HC
YBX1,226.26,-0.021896,0.59247,-0.036958,0.97052,0.99026,CD4,CD_vs_HC
CLDN19,0.083467,-1.2658,3.924,-0.32258,0.74701,,CD4,CD_vs_HC
P3H1,7.8272,-0.42609,0.47019,-0.90621,0.36482,0.70837,CD4,CD_vs_HC
C1orf50,6.7885,0.20313,0.43808,0.46368,0.64288,0.87091,CD4,CD_vs_HC
AC098484.1,0.031993,-0.78769,4.002,-0.19682,0.84397,,CD4,CD_vs_HC
TMEM269,0.20237,-1.2895,2.5475,-0.50617,0.61274,,CD4,CD_vs_HC
SVBP,34.903,0.4301,0.27358,1.5721,0.11593,0.44638,CD4,CD_vs_HC
ERMAP,2.2761,-0.56172,0.63663,-0.88234,0.37759,,CD4,CD_vs_HC
AL512353.1,0.70831,-0.39021,1.5376,-0.25377,0.79967,,CD4,CD_vs_HC
ZNF691,3.1047,-0.16868,0.68881,-0.24488,0.80655,,CD4,CD_vs_HC
SLC2A1,12.366,-0.39897,0.29473,-1.3537,0.17583,0.52652,CD4,CD_vs_HC
SLC2A1-AS1,0.78701,-0.68568,1.153,-0.59472,0.55203,,CD4,CD_vs_HC
FAM183A,0.037804,-1.2422,4.0688,-0.30531,0.76013,,CD4,CD_vs_HC
EBNA1BP2,31.309,-0.31535,0.23953,-1.3165,0.18799,0.53919,CD4,CD_vs_HC
CFAP57,0.18155,-0.76135,3.2116,-0.23706,0.81261,,CD4,CD_vs_HC
TMEM125,0.028944,-0.76135,4.0007,-0.19031,0.84907,,CD4,CD_vs_HC
C1orf210,0.20719,-1.6587,2.4752,-0.67015,0.50276,,CD4,CD_vs_HC
TIE1,0.14177,-0.43666,3.1322,-0.13941,0.88913,,CD4,CD_vs_HC
AL139289.2,1.1567,-1.0668,0.93038,-1.1467,0.25151,,CD4,CD_vs_HC
CDC20,1.3351,1.6099,1.2828,1.255,0.20947,,CD4,CD_vs_HC
ELOVL1,28.532,-0.092237,0.2264,-0.4074,0.68372,0.88915,CD4,CD_vs_HC
MED8,37.568,-0.4544,0.31017,-1.465,0.14292,0.48677,CD4,CD_vs_HC
AL139289.1,0.06483,-0.76135,4.0007,-0.19031,0.84907,,CD4,CD_vs_HC
SZT2,12.683,0.72813,0.36093,2.0173,0.043659,0.29522,CD4,CD_vs_HC
HYI,7.3848,0.47307,0.8481,0.5578,0.57698,0.83992,CD4,CD_vs_HC
PTPRF,1.4602,-0.12191,1.0299,-0.11837,0.90578,,CD4,CD_vs_HC
AL451062.3,0.16389,-1.2821,3.1848,-0.40256,0.68727,,CD4,CD_vs_HC
KDM4A,7.7122,-0.083123,0.38052,-0.21845,0.82708,0.94589,CD4,CD_vs_HC
KDM4A-AS1,1.5249,1.7105,1.0779,1.5868,0.11255,,CD4,CD_vs_HC
ST3GAL3,3.518,0.49389,0.57344,0.86129,0.38908,,CD4,CD_vs_HC
AL451062.1,0.058309,-1.2267,3.9289,-0.31222,0.75487,,CD4,CD_vs_HC
AL357079.1,0.28723,1.1669,1.9012,0.61378,0.53936,,CD4,CD_vs_HC
IPO13,3.708,-0.2433,0.60233,-0.40394,0.68626,,CD4,CD_vs_HC
DPH2,7.8079,-0.314,0.4309,-0.72871,0.46618,0.77659,CD4,CD_vs_HC
ATP6V0B,115.03,0.43341,0.36026,1.203,0.22896,0.5879,CD4,CD_vs_HC
B4GALT2,0.96539,-0.46885,1.3005,-0.36051,0.71846,,CD4,CD_vs_HC
CCDC24,0.68797,0.41686,1.5359,0.2714,0.78608,,CD4,CD_vs_HC
SLC6A9,0.016984,-1.2422,4.0652,-0.30558,0.75992,,CD4,CD_vs_HC
AL139220.2,0.015009,-0.76751,3.998,-0.19197,0.84776,,CD4,CD_vs_HC
DMAP1,26.197,-0.23195,0.24365,-0.95197,0.34111,0.69298,CD4,CD_vs_HC
ERI3,17.097,-0.51442,0.28525,-1.8034,0.071325,0.36648,CD4,CD_vs_HC
RNF220,14.328,-0.14388,0.30265,-0.47542,0.63449,0.86763,CD4,CD_vs_HC
TMEM53,3.9617,-0.54015,0.58045,-0.93056,0.35208,,CD4,CD_vs_HC
ARMH1,16.721,0.15047,0.63889,0.23551,0.81381,0.94255,CD4,CD_vs_HC
KIF2C,2.5632,0.24471,0.71884,0.34043,0.73354,,CD4,CD_vs_HC
AL592166.1,0.077977,-0.76134,4.0056,-0.19007,0.84925,,CD4,CD_vs_HC
RPS8,6097.1,-0.19306,0.23348,-0.82688,0.4083,0.7374,CD4,CD_vs_HC
BEST4,0.29654,-0.77395,1.7147,-0.45138,0.65172,,CD4,CD_vs_HC
PLK3,54.854,-0.67762,0.3163,-2.1423,0.032169,0.25453,CD4,CD_vs_HC
TCTEX1D4,0.11833,-0.23436,3.41,-0.068729,0.94521,,CD4,CD_vs_HC
BTBD19,3.3256,0.14363,0.69284,0.20731,0.83577,,CD4,CD_vs_HC
PTCH2,3.2807,-1.1177,0.81061,-1.3788,0.16796,,CD4,CD_vs_HC
EIF2B3,15.363,-0.14086,0.30709,-0.45869,0.64645,0.87232,CD4,CD_vs_HC
HECTD3,6.9882,-0.065061,0.40963,-0.15883,0.87381,0.96037,CD4,CD_vs_HC
UROD,16.626,-0.34129,0.31474,-1.0844,0.2782,0.64127,CD4,CD_vs_HC
ZSWIM5,0.53344,0.10923,1.4747,0.074066,0.94096,,CD4,CD_vs_HC
LINC01144,0.32816,-0.0945,1.7404,-0.054297,0.9567,,CD4,CD_vs_HC
