gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SERBP1,20.413,-0.020997,0.38837,-0.054066,0.95688,0.99956,Mast,UC_vs_HC
GADD45A,3.247,-0.40854,1.0778,-0.37904,0.70466,0.99956,Mast,UC_vs_HC
GNG12,0.083202,0.61127,3.3445,0.18277,0.85498,,Mast,UC_vs_HC
WLS,0.069706,-0.032991,1.9718,-0.016732,0.98665,,Mast,UC_vs_HC
DEPDC1,0.11857,0.55363,4.157,0.13318,0.89405,,Mast,UC_vs_HC
LRRC7,0.14545,0.61905,1.9102,0.32408,0.74588,,Mast,UC_vs_HC
LRRC40,1.1026,-0.97527,1.1738,-0.83084,0.40606,,Mast,UC_vs_HC
SRSF11,11.649,-0.054133,0.32876,-0.16466,0.86921,0.99956,Mast,UC_vs_HC
ANKRD13C,0.42793,-0.03976,1.8439,-0.021563,0.9828,,Mast,UC_vs_HC
HHLA3,0.17785,1.5277,1.8277,0.83586,0.40323,,Mast,UC_vs_HC
CTH,0.28049,0.45098,1.6951,0.26604,0.79021,,Mast,UC_vs_HC
AL354872.2,0.097449,0.73069,4.1338,0.17676,0.8597,,Mast,UC_vs_HC
PTGER3,1.353,0.15973,1.2177,0.13117,0.89564,0.99956,Mast,UC_vs_HC
AL031429.1,0.58033,2.5395,3.4629,0.73336,0.46334,,Mast,UC_vs_HC
ZRANB2-AS1,0.12369,0.070064,3.7311,0.018778,0.98502,,Mast,UC_vs_HC
ZRANB2,11.078,-0.90461,0.34799,-2.5995,0.009335,0.69258,Mast,UC_vs_HC
LRRIQ3,0.026237,0.024139,4.0722,0.0059277,0.99527,,Mast,UC_vs_HC
FPGT,0.71318,0.44389,1.1636,0.3815,0.70284,,Mast,UC_vs_HC
FPGT-TNNI3K,0.044965,0.057449,3.1839,0.018044,0.9856,,Mast,UC_vs_HC
TNNI3K,0.055411,0.73069,4.1338,0.17676,0.8597,,Mast,UC_vs_HC
AC135803.1,0.018728,0.70632,4.1361,0.17077,0.86441,,Mast,UC_vs_HC
CRYZ,0.84724,-1.5124,1.1431,-1.3231,0.18581,,Mast,UC_vs_HC
TYW3,2.5981,0.11432,0.55493,0.20601,0.83679,0.99956,Mast,UC_vs_HC
ACADM,5.0123,0.32628,0.50254,0.64927,0.51617,0.99956,Mast,UC_vs_HC
RABGGTB,3.5084,0.68351,0.71705,0.95322,0.34048,0.99956,Mast,UC_vs_HC
ST6GALNAC3,0.056306,0.20097,3.1229,0.064354,0.94869,,Mast,UC_vs_HC
PIGK,1.4568,1.3067,0.77661,1.6825,0.092466,0.99956,Mast,UC_vs_HC
AC118549.1,0.98009,-0.2587,0.87695,-0.295,0.76799,,Mast,UC_vs_HC
USP33,2.7739,0.063307,0.59008,0.10729,0.91456,0.99956,Mast,UC_vs_HC
MIGA1,1.0825,-0.17777,0.82411,-0.21571,0.82921,,Mast,UC_vs_HC
NEXN,0.12061,1.2935,1.6532,0.78242,0.43397,,Mast,UC_vs_HC
FUBP1,4.4613,0.23444,0.55972,0.41885,0.67532,0.99956,Mast,UC_vs_HC
DNAJB4,5.4504,-2.1706,0.86399,-2.5123,0.011995,0.72228,Mast,UC_vs_HC
AC103591.3,1.4341,-1.5569,0.98643,-1.5783,0.1145,0.99956,Mast,UC_vs_HC
IFI44L,0.2738,1.1837,1.6345,0.72419,0.46895,,Mast,UC_vs_HC
IFI44,0.78093,0.55928,0.93119,0.60061,0.5481,,Mast,UC_vs_HC
ADGRL4,0.055411,0.73069,4.1338,0.17676,0.8597,,Mast,UC_vs_HC
LINC01781,0.069889,0.66126,3.2782,0.20171,0.84014,,Mast,UC_vs_HC
ADGRL2,0.10737,0.16073,4.0541,0.039647,0.96837,,Mast,UC_vs_HC
TTLL7,2.3593,0.70962,0.75771,0.93652,0.349,0.99956,Mast,UC_vs_HC
AL359504.2,0.039522,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
PRKACB,5.1204,0.85989,0.49694,1.7303,0.083569,0.99956,Mast,UC_vs_HC
SAMD13,0.2393,0.058969,1.2273,0.048047,0.96168,,Mast,UC_vs_HC
RPF1,2.0305,0.060266,0.63102,0.095505,0.92391,0.99956,Mast,UC_vs_HC
GNG5,23.582,-0.17611,0.30165,-0.58383,0.55934,0.99956,Mast,UC_vs_HC
SPATA1,0.25441,-0.14953,1.7818,-0.083923,0.93312,,Mast,UC_vs_HC
CTBS,2.5524,0.96303,0.87048,1.1063,0.26859,0.99956,Mast,UC_vs_HC
SSX2IP,0.38401,1.1965,1.668,0.71737,0.47315,,Mast,UC_vs_HC
MCOLN2,0.075058,1.3326,4.0556,0.32858,0.74247,,Mast,UC_vs_HC
SYDE2,0.024934,1.088,4.0829,0.26647,0.78988,,Mast,UC_vs_HC
C1orf52,4.1292,0.086538,0.47387,0.18262,0.8551,0.99956,Mast,UC_vs_HC
BCL10,3.0395,-0.86968,0.59114,-1.4712,0.14124,0.99956,Mast,UC_vs_HC
AL078459.1,0.0134,0.3681,4.0861,0.090086,0.92822,,Mast,UC_vs_HC
DDAH1,0.056489,0.8828,3.1215,0.28281,0.77732,,Mast,UC_vs_HC
CYR61,0.056306,0.20097,3.1229,0.064354,0.94869,,Mast,UC_vs_HC
ZNHIT6,1.8256,-0.56984,1.0673,-0.53392,0.5934,0.99956,Mast,UC_vs_HC
COL24A1,0.0134,0.3681,4.0861,0.090086,0.92822,,Mast,UC_vs_HC
ODF2L,1.7492,0.45035,0.97427,0.46224,0.64391,0.99956,Mast,UC_vs_HC
CLCA1,0.50505,-2.3974,2.5012,-0.95847,0.33782,,Mast,UC_vs_HC
CLCA4,0.12173,0.068673,2.4014,0.028597,0.97719,,Mast,UC_vs_HC
AL049597.2,0.064474,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
SH3GLB1,9.7257,0.15399,0.43258,0.35599,0.72185,0.99956,Mast,UC_vs_HC
SELENOF,7.2812,-0.067517,0.4966,-0.13596,0.89185,0.99956,Mast,UC_vs_HC
HS2ST1,1.8454,0.52985,0.67869,0.7807,0.43498,0.99956,Mast,UC_vs_HC
LINC01140,0.81364,-0.79133,0.92322,-0.85714,0.39137,,Mast,UC_vs_HC
AC099062.1,0.28741,0.99896,1.7674,0.5652,0.57194,,Mast,UC_vs_HC
LMO4,28.015,-0.57064,0.36073,-1.5819,0.11368,0.99956,Mast,UC_vs_HC
PKN2-AS1,0.037578,0.16073,4.0541,0.039647,0.96837,,Mast,UC_vs_HC
